itemDescription,Member_number,Date
milk,66,2035-12-15
butter,20,2031-08-01
flour,76,2031-05-02
sugar,31,2023-05-01
bread,96,2027-02-10
ice cream,23,2029-11-12
chocolate,71,2032-12-28
yogurt,35,2034-02-10
soda,84,2025-02-10
bread,12,2026-06-08
rice,13,2030-06-09
flour,31,2034-09-01
butter,20,2034-06-05
flour,14,2026-09-02
soda,70,2031-04-23
yogurt,90,2024-10-17
sugar,61,2024-03-30
cookies,31,2025-12-11
carrots,39,2026-09-18
chocolate,49,2027-02-17
sugar,48,2030-02-05
sugar,16,2029-01-03
cereal,15,2024-09-19
soda,7,2023-05-07
ice cream,83,2033-08-27
sugar,89,2029-05-26
cereal,41,2027-09-29
flour,81,2032-01-13
chicken,57,2025-10-19
onions,69,2023-10-18
bananas,81,2032-06-25
butter,46,2030-02-07
bread,97,2034-02-13
pasta,93,2030-12-17
carrots,10,2025-03-11
apples,40,2034-04-05
flour,6,2024-03-19
ice cream,18,2029-04-01
onions,76,2032-05-09
cookies,64,2030-07-07
flour,37,2035-12-30
cereal,82,2023-10-23
bread,52,2026-01-06
yogurt,13,2028-10-12
cereal,32,2026-08-08
yogurt,89,2023-12-06
bread,16,2028-01-16
cereal,13,2034-10-11
soda,50,2030-11-28
cereal,56,2034-12-17
bread,1,2027-07-01
chocolate,26,2034-03-20
yogurt,13,2029-06-29
milk,13,2030-07-22
butter,98,2023-09-21
flour,44,2023-02-07
soda,86,2034-05-25
apples,63,2027-08-25
flour,60,2029-01-26
potatoes,52,2024-10-26
apples,67,2031-07-26
bread,12,2031-04-18
ice cream,49,2032-04-18
ice cream,29,2036-02-15
soda,37,2030-10-15
ice cream,12,2026-06-08
soda,16,2036-07-16
tomatoes,99,2030-12-01
cereal,40,2023-07-25
soda,90,2031-01-02
sugar,30,2029-07-19
sugar,63,2027-07-02
butter,96,2035-05-17
cereal,56,2028-02-03
milk,64,2023-05-08
bananas,14,2030-05-01
butter,74,2028-11-29
bananas,73,2033-10-07
milk,96,2023-09-28
eggs,3,2023-06-28
chocolate,62,2034-12-28
juice,42,2032-04-03
eggs,36,2033-01-25
chocolate,14,2030-04-01
carrots,75,2026-05-01
yogurt,95,2031-07-11
apples,13,2034-06-02
yogurt,87,2034-08-10
cookies,66,2029-01-25
onions,59,2024-10-29
cookies,12,2036-06-11
ice cream,4,2027-08-03
rice,4,2031-11-13
soda,41,2031-03-05
flour,11,2027-01-08
soda,78,2029-05-21
juice,76,2030-02-02
cereal,53,2034-07-08
milk,87,2029-10-06
carrots,99,2025-12-29
cheese,21,2027-05-12
flour,28,2030-09-29
potatoes,45,2025-11-05
cereal,6,2031-12-31
flour,6,2034-04-23
chicken,25,2033-03-02
chocolate,81,2028-08-16
butter,8,2036-07-02
flour,37,2023-04-08
potatoes,90,2024-11-02
flour,11,2028-07-14
eggs,71,2028-12-09
onions,34,2026-12-10
bananas,23,2030-08-29
milk,55,2033-01-04
soda,9,2024-09-24
cookies,21,2029-10-02
potatoes,53,2030-08-12
cheese,68,2028-03-09
butter,52,2036-08-06
butter,9,2031-03-16
yogurt,11,2029-05-06
carrots,71,2034-07-15
ice cream,85,2035-05-08
cereal,4,2026-10-06
cereal,41,2023-12-23
cereal,32,2033-03-19
sugar,43,2030-03-09
chocolate,58,2023-11-30
flour,55,2023-04-17
ice cream,80,2033-10-23
sugar,77,2026-09-15
chocolate,91,2032-01-07
soda,78,2034-09-24
cookies,61,2029-08-01
ice cream,81,2029-05-30
cereal,57,2034-07-31
apples,14,2026-07-09
yogurt,33,2028-12-17
yogurt,1,2035-04-12
chicken,2,2033-09-28
cookies,88,2035-02-02
chocolate,26,2032-03-07
bread,36,2032-03-20
milk,21,2024-10-22
flour,61,2025-01-02
onions,69,2035-09-27
chicken,97,2029-11-30
ice cream,3,2026-12-26
cereal,14,2031-08-11
cereal,81,2034-12-20
ice cream,76,2023-04-19
flour,5,2030-01-13
flour,96,2032-03-26
cereal,68,2023-12-17
cereal,57,2025-10-19
yogurt,57,2034-07-31
soda,31,2034-02-01
carrots,61,2023-06-15
butter,83,2035-11-23
ice cream,99,2032-09-13
yogurt,99,2029-10-25
yogurt,21,2028-06-15
yogurt,58,2027-04-17
yogurt,12,2028-03-12
yogurt,98,2031-05-13
cookies,35,2026-01-24
yogurt,8,2026-04-23
ice cream,41,2031-12-25
ice cream,17,2026-09-06
ice cream,31,2033-05-01
eggs,28,2027-03-31
carrots,64,2026-02-03
bread,80,2024-03-13
yogurt,49,2033-04-04
soda,27,2032-11-10
bananas,65,2023-11-19
soda,2,2035-12-21
cookies,86,2026-01-04
chocolate,62,2025-06-08
bread,3,2024-01-08
cereal,60,2024-12-17
cookies,41,2031-11-25
onions,4,2027-03-06
ice cream,22,2023-03-14
cereal,57,2036-04-19
juice,85,2033-03-06
ice cream,67,2031-05-01
chocolate,78,2034-11-29
flour,27,2023-02-02
carrots,21,2023-01-31
ice cream,44,2029-08-25
butter,80,2027-08-05
butter,53,2027-12-11
yogurt,27,2031-11-09
milk,90,2025-03-05
soda,54,2033-09-04
cereal,3,2026-12-26
milk,26,2027-10-21
carrots,92,2033-05-02
flour,29,2033-01-08
ice cream,60,2029-08-28
ice cream,71,2023-08-09
yogurt,84,2030-07-26
sugar,32,2036-07-21
ice cream,77,2028-05-27
sugar,50,2026-06-06
chocolate,98,2023-12-08
ice cream,79,2033-08-11
cereal,31,2036-01-07
ice cream,61,2035-11-24
eggs,20,2029-04-25
cookies,38,2024-07-05
flour,34,2031-12-02
milk,68,2024-12-24
soda,33,2024-02-01
tomatoes,60,2025-02-22
butter,29,2023-08-12
butter,80,2029-02-01
ice cream,3,2025-08-10
eggs,35,2025-05-17
bread,64,2027-01-12
cereal,68,2033-05-21
chocolate,79,2024-10-27
ice cream,36,2026-05-09
bread,18,2024-10-09
sugar,83,2032-09-26
sugar,62,2035-06-22
chocolate,60,2036-01-25
soda,74,2034-11-17
yogurt,25,2032-02-22
carrots,9,2031-08-18
tomatoes,76,2034-04-01
chocolate,93,2024-09-04
soda,68,2025-02-08
yogurt,14,2030-04-01
flour,2,2031-02-21
sugar,8,2034-12-19
apples,40,2029-09-25
ice cream,62,2035-03-18
soda,64,2031-12-03
pasta,51,2034-01-17
chicken,40,2026-06-21
ice cream,26,2027-08-17
butter,37,2035-07-01
yogurt,34,2023-09-17
cereal,87,2028-12-22
eggs,56,2025-05-12
bread,27,2025-01-08
bananas,64,2024-09-20
onions,68,2027-01-01
cookies,34,2024-05-19
sugar,43,2036-06-21
juice,72,2035-09-28
ice cream,61,2035-11-20
cereal,48,2030-11-15
carrots,11,2036-09-06
tomatoes,7,2034-01-15
juice,34,2023-09-16
flour,94,2034-10-12
flour,18,2023-05-04
chocolate,59,2032-08-22
chicken,25,2034-12-22
yogurt,29,2030-08-10
cereal,88,2033-04-11
chocolate,75,2024-07-02
sugar,62,2023-01-20
chocolate,13,2034-10-19
yogurt,12,2032-07-12
butter,29,2023-08-15
butter,66,2032-08-20
cereal,34,2032-04-19
bananas,53,2023-08-20
carrots,34,2023-08-14
ice cream,27,2028-09-20
chocolate,85,2024-12-01
butter,21,2028-06-15
eggs,44,2035-03-31
cereal,91,2029-10-31
potatoes,92,2024-06-17
butter,72,2028-02-19
cereal,12,2031-08-02
butter,41,2027-12-24
tomatoes,77,2026-01-21
rice,72,2027-06-23
chocolate,34,2032-04-19
cereal,90,2033-12-27
cereal,36,2023-10-21
yogurt,10,2026-07-14
chocolate,40,2032-12-03
cereal,94,2029-07-20
onions,90,2024-10-17
soda,70,2036-01-11
cookies,99,2029-03-08
flour,48,2024-09-07
flour,61,2025-12-19
yogurt,58,2024-03-21
yogurt,48,2025-03-08
chocolate,15,2033-02-24
milk,24,2026-11-10
butter,8,2027-08-23
cereal,23,2030-11-03
cereal,59,2036-03-18
yogurt,16,2036-07-03
bread,17,2030-07-10
soda,81,2035-02-19
cereal,90,2029-01-14
bread,79,2033-04-03
chicken,60,2034-07-10
chicken,92,2033-02-06
cereal,7,2036-05-04
cereal,48,2023-10-31
butter,65,2029-02-23
ice cream,75,2036-06-06
yogurt,41,2033-03-13
tomatoes,2,2033-07-04
tomatoes,16,2031-08-06
pasta,57,2025-10-19
onions,7,2036-05-04
sugar,36,2024-02-16
ice cream,9,2030-07-08
soda,63,2028-06-04
soda,60,2036-01-25
bread,26,2034-03-20
chocolate,96,2036-07-31
cereal,70,2030-08-11
sugar,79,2029-03-07
sugar,78,2029-09-10
yogurt,72,2028-11-26
bananas,88,2031-04-08
ice cream,98,2035-11-03
yogurt,41,2033-11-21
soda,26,2036-09-03
cereal,68,2031-05-30
butter,84,2031-10-20
flour,2,2029-12-21
chocolate,33,2031-03-27
cereal,36,2029-03-17
chocolate,98,2034-01-26
soda,57,2030-09-04
flour,82,2023-09-10
apples,82,2027-10-19
ice cream,4,2026-10-26
flour,27,2025-04-23
milk,97,2023-03-16
soda,64,2024-09-20
cereal,4,2033-05-28
rice,88,2028-08-06
carrots,47,2031-02-28
soda,38,2027-01-21
carrots,49,2032-04-18
rice,30,2029-07-19
cheese,73,2032-08-19
chicken,20,2026-06-15
juice,3,2031-04-02
soda,11,2032-08-05
onions,99,2023-03-07
bread,14,2023-07-28
soda,5,2025-02-26
yogurt,32,2036-04-07
soda,20,2034-06-05
cereal,99,2028-04-22
soda,55,2025-05-14
bread,3,2025-03-04
juice,15,2032-10-22
yogurt,87,2027-01-24
cereal,60,2024-12-17
soda,8,2031-01-31
ice cream,98,2034-01-26
milk,30,2028-05-22
sugar,94,2033-01-13
juice,76,2028-08-20
butter,27,2034-09-05
cereal,54,2035-12-31
cereal,82,2031-01-07
sugar,5,2034-08-12
cereal,85,2033-08-12
cereal,7,2027-03-01
bread,16,2036-01-09
ice cream,86,2032-08-11
sugar,8,2025-08-05
pasta,82,2031-02-27
chicken,16,2034-12-03
bread,21,2035-06-02
butter,66,2031-05-04
cereal,8,2029-03-14
cereal,84,2024-03-24
chocolate,55,2024-12-31
potatoes,69,2032-04-17
onions,81,2031-10-04
chocolate,20,2028-05-25
chocolate,33,2031-03-19
juice,60,2024-12-17
milk,21,2024-12-26
butter,94,2023-01-13
yogurt,8,2036-07-02
bread,48,2034-11-16
flour,69,2035-11-07
bread,30,2035-08-04
flour,21,2028-06-17
flour,34,2024-09-26
bananas,69,2030-10-25
butter,18,2035-06-20
butter,87,2027-10-24
potatoes,8,2029-10-15
sugar,54,2028-07-15
cereal,63,2034-03-23
cereal,32,2032-02-28
potatoes,87,2025-11-02
chicken,80,2032-12-23
yogurt,79,2024-09-27
eggs,57,2028-06-16
milk,32,2033-03-19
soda,94,2029-09-07
soda,85,2036-04-22
ice cream,9,2031-08-18
flour,36,2034-08-08
cereal,8,2035-07-19
yogurt,52,2024-11-17
cereal,17,2036-05-24
chocolate,84,2034-06-14
yogurt,66,2032-02-15
sugar,3,2030-06-02
flour,74,2032-06-05
cookies,90,2028-10-27
butter,44,2028-11-11
pasta,84,2030-04-21
chicken,53,2035-09-20
bread,22,2034-04-20
flour,16,2032-05-07
sugar,4,2031-11-13
chicken,78,2032-08-16
chocolate,5,2035-08-05
butter,13,2023-08-29
rice,5,2028-02-13
cookies,97,2034-02-13
ice cream,30,2026-07-03
cereal,55,2034-09-02
juice,38,2033-01-21
butter,66,2028-08-15
cereal,58,2036-03-21
cookies,32,2027-10-26
milk,38,2034-08-01
cereal,5,2025-06-03
sugar,22,2032-07-20
yogurt,29,2027-06-12
flour,82,2024-01-23
bread,77,2035-02-17
yogurt,85,2025-04-05
butter,82,2035-03-19
yogurt,12,2023-10-07
ice cream,73,2033-05-04
sugar,37,2035-12-30
flour,88,2031-10-12
milk,49,2032-04-18
bread,1,2027-07-01
sugar,68,2024-12-04
tomatoes,33,2024-01-03
bananas,72,2024-07-31
bread,25,2036-05-19
bread,80,2036-07-27
sugar,27,2029-06-03
ice cream,29,2030-08-10
cereal,36,2034-07-02
sugar,21,2023-09-02
milk,28,2030-11-19
butter,59,2031-04-03
ice cream,84,2033-12-24
bread,77,2031-06-08
sugar,69,2032-10-20
cereal,43,2034-04-21
cereal,96,2031-12-05
potatoes,43,2030-03-09
onions,26,2032-06-30
chicken,13,2028-10-12
juice,91,2035-07-10
tomatoes,8,2025-10-20
cereal,53,2034-04-15
eggs,67,2035-12-05
sugar,53,2034-04-15
juice,68,2035-07-12
bread,35,2026-01-24
bread,34,2032-09-01
juice,80,2028-11-02
soda,98,2030-10-26
ice cream,70,2025-10-05
butter,82,2026-08-03
cereal,78,2025-10-07
yogurt,67,2026-09-07
flour,63,2026-07-10
ice cream,57,2029-07-05
ice cream,20,2034-06-05
soda,4,2027-01-04
cereal,12,2025-02-11
ice cream,46,2025-08-29
rice,41,2027-02-13
milk,8,2036-02-03
milk,94,2035-03-30
juice,87,2035-04-10
chocolate,63,2036-05-05
sugar,72,2033-01-02
bread,86,2031-11-19
soda,87,2034-09-08
ice cream,34,2027-05-05
ice cream,65,2026-11-03
soda,54,2033-09-04
chocolate,70,2023-02-14
cereal,62,2028-04-14
soda,32,2026-11-23
ice cream,2,2024-01-20
butter,54,2033-06-15
yogurt,39,2031-12-20
cereal,18,2032-03-31
tomatoes,97,2029-11-30
yogurt,78,2029-06-11
eggs,24,2035-05-04
butter,26,2032-03-07
flour,67,2023-06-10
milk,46,2035-01-21
soda,52,2028-07-16
sugar,27,2034-09-05
cereal,5,2031-12-22
chocolate,3,2035-07-05
chocolate,35,2026-01-24
tomatoes,11,2031-07-18
yogurt,69,2029-12-09
ice cream,59,2026-09-14
bread,68,2035-07-12
flour,38,2035-07-07
yogurt,59,2023-02-19
milk,38,2031-03-28
bread,46,2029-06-16
bread,57,2030-05-07
rice,71,2028-09-14
milk,22,2028-03-05
cereal,93,2028-05-24
chocolate,84,2026-10-05
cheese,92,2034-06-22
milk,30,2030-04-15
milk,9,2035-01-16
sugar,54,2029-03-29
yogurt,93,2024-07-21
cheese,7,2025-03-03
flour,66,2031-05-12
butter,72,2029-08-22
ice cream,14,2036-01-24
butter,38,2027-01-21
cereal,26,2026-07-13
potatoes,57,2028-06-16
cereal,61,2025-06-07
cookies,97,2027-11-08
cereal,31,2034-01-08
soda,38,2023-11-21
ice cream,40,2024-03-05
flour,26,2033-09-06
cereal,78,2025-09-07
flour,64,2023-03-20
bread,99,2036-04-27
soda,53,2024-12-30
cheese,17,2032-03-01
yogurt,28,2026-06-09
soda,18,2028-10-31
yogurt,62,2035-03-29
soda,13,2025-12-04
apples,74,2027-12-04
sugar,14,2030-09-12
milk,8,2029-10-15
flour,56,2024-05-30
butter,57,2034-05-24
milk,27,2027-04-29
cereal,49,2025-08-26
yogurt,88,2028-08-06
butter,99,2027-11-10
bread,13,2027-10-10
juice,81,2033-03-30
chocolate,79,2023-07-01
soda,87,2033-10-16
flour,9,2032-10-30
flour,49,2034-10-15
rice,52,2032-01-01
sugar,30,2027-06-22
yogurt,65,2031-08-25
pasta,83,2023-08-05
tomatoes,34,2026-11-29
ice cream,61,2031-04-25
soda,62,2034-12-28
potatoes,85,2031-04-29
cereal,14,2030-04-01
cheese,60,2028-02-06
milk,48,2034-11-16
chicken,81,2025-10-17
chicken,53,2027-07-06
ice cream,45,2036-08-15
flour,78,2035-11-04
cereal,68,2028-09-26
chocolate,34,2024-10-10
apples,84,2026-10-05
chocolate,62,2032-03-08
flour,49,2033-10-11
cereal,61,2029-11-20
sugar,49,2031-01-06
apples,13,2026-05-23
yogurt,33,2023-04-04
chocolate,13,2033-09-23
cookies,25,2030-07-17
butter,96,2032-03-26
flour,27,2023-08-16
ice cream,23,2023-02-24
sugar,63,2030-02-13
bread,78,2027-11-29
flour,4,2027-03-06
apples,91,2032-07-15
butter,4,2031-11-13
flour,6,2026-03-31
chocolate,38,2024-02-13
eggs,39,2027-11-23
tomatoes,84,2026-08-29
flour,13,2033-09-23
chicken,76,2031-06-21
chocolate,36,2024-02-16
sugar,18,2031-10-22
rice,27,2036-08-30
ice cream,69,2036-08-19
chocolate,2,2023-06-20
ice cream,36,2031-02-20
ice cream,37,2029-11-07
milk,5,2031-02-24
soda,58,2035-10-29
apples,20,2031-11-23
sugar,30,2029-04-10
tomatoes,93,2035-11-09
butter,65,2033-02-09
yogurt,31,2027-04-09
flour,96,2029-01-24
cereal,14,2030-05-01
sugar,23,2033-02-01
cereal,38,2035-08-13
milk,14,2034-09-17
cheese,21,2028-08-01
soda,20,2031-07-22
chocolate,4,2027-03-06
sugar,65,2027-10-08
cereal,46,2025-08-29
flour,56,2025-06-15
chocolate,16,2036-01-09
flour,31,2028-01-24
bread,14,2029-12-27
flour,26,2026-10-24
chicken,86,2023-12-25
bread,68,2029-11-23
flour,87,2034-01-10
sugar,46,2032-09-25
milk,99,2028-10-22
pasta,3,2032-08-27
sugar,63,2027-04-06
eggs,58,2027-09-08
yogurt,78,2032-08-08
butter,58,2028-01-23
eggs,56,2029-03-13
chocolate,59,2034-09-14
yogurt,44,2028-11-11
cereal,20,2029-05-23
yogurt,25,2028-10-19
onions,7,2036-05-04
pasta,87,2034-04-26
cereal,90,2033-12-27
ice cream,4,2027-08-03
rice,49,2028-06-05
carrots,27,2035-04-22
ice cream,96,2034-11-15
sugar,77,2033-10-22
onions,39,2028-11-16
bread,36,2032-11-17
chocolate,82,2033-01-23
yogurt,4,2027-03-06
cheese,33,2032-10-01
cereal,41,2023-12-23
milk,27,2024-07-14
sugar,66,2023-11-25
butter,85,2033-03-17
potatoes,67,2024-06-23
carrots,36,2035-04-07
sugar,10,2023-02-18
cookies,18,2024-09-06
milk,94,2029-05-09
ice cream,22,2032-02-11
cereal,73,2024-04-26
chocolate,6,2033-01-01
yogurt,51,2030-01-16
cookies,61,2032-06-23
apples,51,2033-05-18
sugar,7,2026-07-12
carrots,29,2027-08-18
chocolate,30,2023-05-02
sugar,82,2034-02-20
chocolate,66,2023-06-19
flour,33,2027-03-12
yogurt,20,2023-08-01
cereal,33,2028-04-29
yogurt,16,2026-03-18
flour,45,2026-02-14
chocolate,84,2035-12-23
butter,27,2034-09-05
ice cream,23,2026-10-25
flour,12,2031-09-07
butter,72,2030-06-20
bread,27,2026-03-05
bread,76,2029-11-27
flour,45,2026-02-14
chocolate,26,2030-03-01
flour,44,2030-04-27
onions,8,2028-08-28
pasta,13,2035-04-08
bread,59,2036-02-06
flour,41,2028-02-24
soda,9,2029-10-26
butter,14,2030-09-12
ice cream,51,2034-01-17
flour,59,2031-03-24
bread,12,2028-11-06
milk,57,2023-07-19
milk,92,2035-11-05
soda,3,2023-02-06
chicken,14,2025-02-25
milk,64,2026-02-03
flour,72,2030-06-20
flour,85,2033-03-17
chicken,63,2035-04-01
cereal,48,2033-11-06
flour,80,2027-02-02
yogurt,83,2023-07-08
flour,1,2027-07-01
milk,36,2025-04-26
yogurt,30,2024-09-13
cereal,31,2035-07-21
soda,79,2024-12-16
soda,77,2024-10-11
bananas,44,2031-11-02
cereal,11,2028-08-26
cereal,69,2033-04-05
ice cream,45,2027-12-01
cereal,43,2024-06-24
ice cream,76,2034-11-12
chocolate,21,2024-10-22
chicken,18,2036-07-07
butter,97,2029-07-23
cheese,96,2028-03-07
carrots,11,2028-05-15
pasta,45,2023-05-18
chocolate,69,2023-10-18
cheese,52,2026-12-11
flour,80,2023-12-11
ice cream,91,2027-12-08
chocolate,68,2035-11-12
soda,93,2029-10-27
soda,74,2035-10-18
flour,97,2029-07-23
flour,87,2027-12-26
cereal,64,2034-10-23
milk,28,2027-04-12
butter,50,2030-05-29
rice,8,2029-10-15
chicken,78,2023-06-14
cereal,67,2027-04-02
cheese,29,2034-08-13
flour,97,2031-08-17
butter,33,2025-02-15
milk,73,2032-08-19
soda,83,2028-06-25
sugar,80,2025-11-10
cookies,90,2036-04-25
sugar,49,2030-11-21
chicken,63,2027-07-02
ice cream,88,2032-04-11
chocolate,47,2026-10-27
bananas,37,2030-06-07
carrots,58,2027-09-08
milk,31,2028-01-24
butter,80,2031-01-30
onions,16,2034-01-05
yogurt,58,2030-04-09
butter,90,2023-04-30
bread,4,2031-08-24
yogurt,66,2031-06-24
pasta,86,2029-07-12
juice,20,2026-06-24
chocolate,87,2033-01-31
cereal,78,2031-10-15
pasta,41,2027-12-07
sugar,57,2023-03-30
butter,16,2036-01-09
juice,79,2024-10-27
soda,80,2025-12-18
butter,97,2025-07-13
chocolate,66,2035-12-15
flour,24,2026-11-10
juice,90,2033-03-05
chocolate,94,2027-08-31
eggs,75,2036-03-06
sugar,77,2025-02-01
soda,97,2027-12-23
butter,95,2025-09-20
yogurt,56,2027-10-31
yogurt,90,2029-01-14
soda,20,2032-06-02
flour,31,2036-02-14
cheese,26,2031-04-13
chocolate,93,2029-11-25
yogurt,30,2025-01-14
yogurt,13,2029-02-27
carrots,40,2023-05-22
butter,42,2034-08-22
bread,89,2032-03-19
butter,65,2025-04-11
cereal,24,2028-10-30
potatoes,31,2027-03-15
bread,19,2029-01-30
butter,60,2028-04-08
sugar,21,2029-10-02
cereal,11,2035-05-13
butter,41,2027-12-07
tomatoes,11,2035-05-13
butter,41,2027-09-29
milk,56,2024-05-30
yogurt,74,2028-11-29
juice,2,2029-07-21
onions,98,2031-02-04
soda,55,2032-08-30
cereal,78,2034-09-24
ice cream,96,2031-11-06
butter,98,2036-04-09
flour,21,2029-10-22
sugar,67,2031-07-26
chocolate,28,2032-06-26
chocolate,83,2032-09-26
soda,45,2023-07-09
milk,41,2026-08-06
cereal,89,2026-09-30
chocolate,59,2026-09-11
milk,80,2032-12-23
cheese,72,2026-11-08
sugar,81,2035-09-01
sugar,12,2025-02-11
juice,25,2024-05-20
soda,24,2025-01-10
onions,46,2032-10-21
butter,79,2031-06-29
bread,86,2036-06-19
cereal,84,2036-06-15
chocolate,21,2023-09-02
milk,91,2030-03-27
chicken,5,2031-05-28
onions,8,2029-03-14
flour,48,2028-02-01
milk,31,2033-01-24
butter,3,2029-02-19
cereal,46,2027-12-22
cereal,5,2029-08-11
sugar,64,2036-01-20
milk,92,2030-10-16
soda,53,2033-06-29
yogurt,88,2027-11-11
butter,79,2030-09-02
sugar,7,2024-07-23
juice,52,2030-11-09
cheese,74,2028-09-29
chocolate,49,2036-01-10
ice cream,33,2034-06-11
butter,95,2026-02-21
rice,39,2023-01-27
cereal,27,2032-03-29
soda,23,2034-03-12
ice cream,64,2035-06-09
chocolate,37,2030-10-15
sugar,86,2036-06-19
cereal,31,2028-03-04
sugar,44,2030-06-01
ice cream,99,2034-12-10
cheese,23,2024-07-15
ice cream,78,2027-11-29
butter,55,2034-11-26
potatoes,58,2025-04-01
ice cream,15,2025-10-26
soda,37,2030-10-15
cereal,80,2034-09-09
cereal,86,2034-05-25
cookies,33,2023-02-26
cereal,9,2029-10-26
bananas,57,2031-08-30
flour,59,2032-08-22
ice cream,17,2029-03-11
flour,29,2033-01-08
apples,62,2031-03-06
ice cream,2,2023-04-29
butter,80,2027-08-05
cereal,13,2029-02-27
soda,89,2034-05-14
bread,87,2029-10-06
soda,44,2027-08-06
chocolate,68,2035-07-12
ice cream,48,2025-07-22
carrots,19,2034-03-04
cereal,61,2025-06-07
bread,82,2033-09-16
bread,66,2032-06-03
milk,49,2031-05-16
bread,60,2034-07-10
yogurt,85,2025-09-19
milk,74,2032-06-05
cereal,32,2025-03-26
ice cream,88,2024-10-16
potatoes,9,2027-08-12
chocolate,33,2023-10-03
butter,57,2030-05-07
bananas,99,2030-12-01
cereal,67,2030-11-25
sugar,64,2035-06-09
sugar,70,2027-08-14
yogurt,60,2029-03-02
ice cream,6,2023-05-28
pasta,24,2034-08-28
flour,17,2026-01-14
sugar,21,2035-06-02
cookies,27,2035-06-10
juice,42,2034-08-22
cereal,42,2029-02-18
butter,48,2033-11-06
milk,59,2035-12-07
eggs,65,2027-06-16
ice cream,22,2025-04-22
sugar,51,2029-11-21
sugar,49,2034-10-13
butter,20,2024-07-25
bread,81,2031-10-10
chocolate,70,2032-05-05
ice cream,20,2024-07-25
chicken,5,2036-04-20
soda,7,2036-04-06
carrots,54,2033-09-21
eggs,82,2032-10-03
milk,13,2026-02-02
tomatoes,34,2027-01-03
onions,38,2030-11-26
tomatoes,89,2026-03-17
pasta,70,2025-08-12
bananas,25,2033-03-02
tomatoes,51,2023-05-13
flour,35,2026-05-04
bread,67,2027-11-27
yogurt,58,2029-09-30
chocolate,64,2027-01-12
flour,7,2026-07-12
bread,31,2029-05-24
cookies,31,2023-05-01
chicken,67,2027-01-15
pasta,32,2024-05-04
ice cream,86,2031-11-19
yogurt,8,2030-01-27
flour,73,2031-11-26
cheese,1,2028-01-25
cheese,70,2030-12-15
butter,72,2032-07-05
cereal,81,2036-02-04
bread,92,2033-09-30
cookies,5,2035-03-07
ice cream,35,2035-02-18
chicken,94,2030-01-11
cereal,90,2026-04-22
sugar,67,2024-06-23
bananas,23,2035-02-08
butter,10,2024-03-06
milk,74,2031-10-28
milk,99,2027-11-10
yogurt,40,2034-12-29
chicken,90,2029-04-09
milk,47,2024-06-14
soda,4,2027-01-04
eggs,23,2023-12-29
pasta,34,2030-01-30
chocolate,36,2031-02-20
cereal,2,2023-06-27
yogurt,96,2032-02-27
bread,6,2035-08-08
cookies,60,2033-12-14
bananas,59,2033-05-15
flour,61,2033-09-01
chocolate,36,2036-07-05
yogurt,58,2028-01-03
chocolate,78,2027-06-01
ice cream,25,2031-02-06
yogurt,59,2036-03-18
butter,36,2023-10-21
apples,94,2031-04-24
bread,67,2036-08-18
sugar,13,2033-12-29
sugar,13,2027-10-18
butter,43,2034-04-21
tomatoes,80,2027-08-05
yogurt,91,2028-07-25
chocolate,62,2035-06-22
milk,32,2028-10-02
bread,67,2031-07-26
yogurt,86,2034-01-27
bananas,24,2028-05-19
juice,14,2034-09-17
chocolate,18,2030-02-17
butter,20,2027-07-23
cereal,14,2027-07-21
butter,49,2027-02-17
ice cream,54,2034-08-19
flour,57,2028-07-05
milk,10,2030-12-12
yogurt,87,2025-11-02
flour,34,2028-09-19
cereal,11,2028-07-14
yogurt,27,2027-11-01
cereal,56,2034-08-06
ice cream,20,2026-08-22
yogurt,64,2026-02-03
sugar,38,2034-08-01
rice,48,2028-03-27
sugar,95,2033-02-16
bread,76,2031-05-02
cereal,8,2025-11-13
cereal,84,2027-06-20
bread,22,2023-03-14
soda,37,2035-11-14
flour,17,2032-01-11
cereal,19,2030-07-23
bananas,78,2029-09-26
cereal,8,2026-04-23
cereal,22,2029-09-04
bread,90,2029-08-06
flour,60,2029-01-26
flour,78,2028-12-14
cereal,4,2029-07-28
yogurt,82,2033-09-16
sugar,82,2028-08-08
milk,78,2024-11-13
ice cream,7,2027-03-01
flour,82,2032-09-12
yogurt,83,2035-01-13
yogurt,15,2035-06-05
bread,61,2035-11-11
juice,31,2035-10-25
cereal,36,2029-04-27
milk,85,2025-10-18
flour,75,2030-05-15
sugar,91,2030-03-27
flour,88,2027-06-30
chocolate,88,2035-04-19
cereal,76,2023-04-19
butter,13,2030-07-22
bread,68,2027-10-27
soda,31,2026-11-20
cookies,61,2032-11-15
chicken,85,2034-08-09
tomatoes,27,2031-08-23
butter,16,2025-10-28
yogurt,6,2026-08-13
onions,65,2023-11-19
potatoes,54,2026-05-25
onions,37,2025-05-10
cookies,67,2027-11-27
potatoes,59,2026-11-26
bread,36,2029-03-17
milk,35,2026-10-19
flour,71,2028-12-09
soda,60,2028-02-06
sugar,55,2024-07-28
soda,73,2031-11-22
sugar,60,2025-12-27
cereal,20,2030-09-18
flour,16,2029-01-03
flour,29,2024-11-22
flour,10,2035-12-24
cereal,38,2028-01-28
juice,36,2031-12-16
yogurt,58,2025-07-01
flour,13,2030-06-09
butter,9,2033-03-31
milk,9,2032-06-09
pasta,47,2035-03-10
chocolate,95,2026-02-21
bread,17,2024-01-02
cereal,30,2027-03-22
