itemDescription,Member_number,Date
cereal,97,2028-07-27
chicken,81,2036-02-04
apples,25,2023-12-30
chocolate,54,2028-07-15
soda,91,2024-04-13
yogurt,6,2023-06-11
tomatoes,92,2030-04-19
pasta,77,2027-09-21
apples,1,2025-12-10
ice cream,96,2030-05-24
carrots,70,2024-12-23
soda,30,2025-01-14
juice,90,2029-06-07
yogurt,28,2035-09-05
apples,80,2027-02-02
juice,84,2031-10-20
eggs,62,2024-12-20
milk,2,2033-09-28
tomatoes,23,2030-08-29
carrots,62,2036-06-27
ice cream,3,2029-07-26
soda,85,2030-02-08
cheese,12,2027-06-21
chocolate,5,2023-01-18
milk,88,2035-06-27
cereal,24,2029-09-02
cereal,13,2031-03-15
chicken,51,2035-12-25
bread,12,2036-06-10
bananas,32,2023-03-17
cookies,65,2036-07-06
potatoes,20,2033-03-24
milk,88,2033-11-02
bananas,79,2029-11-15
soda,44,2025-06-06
cereal,31,2034-03-21
soda,70,2032-04-20
cereal,61,2025-12-01
pasta,5,2025-02-26
cereal,89,2029-05-26
apples,35,2034-12-16
chicken,40,2026-06-21
cookies,53,2031-09-27
tomatoes,25,2030-02-27
pasta,98,2034-11-04
rice,61,2029-11-20
eggs,1,2035-01-18
milk,20,2034-04-03
ice cream,88,2035-03-16
apples,37,2023-04-08
tomatoes,61,2024-03-30
bananas,85,2025-04-05
cereal,39,2029-04-23
milk,50,2030-09-23
carrots,69,2027-01-05
cheese,55,2031-09-09
cookies,39,2032-04-09
potatoes,36,2024-01-04
chicken,54,2027-04-21
apples,50,2026-12-07
juice,78,2024-11-01
cheese,13,2031-05-26
soda,17,2024-07-13
onions,86,2030-03-16
eggs,42,2024-04-03
milk,41,2024-10-21
apples,5,2025-02-26
tomatoes,83,2034-09-12
juice,72,2032-07-05
potatoes,62,2034-12-28
potatoes,63,2030-02-13
chicken,8,2030-10-05
bread,15,2032-06-12
bread,85,2025-09-19
rice,10,2030-12-24
juice,51,2035-04-18
rice,75,2024-07-02
cereal,24,2033-05-29
juice,46,2030-10-02
tomatoes,70,2035-09-18
bananas,65,2036-07-06
tomatoes,85,2025-09-02
tomatoes,36,2029-12-05
milk,31,2031-12-21
chicken,58,2034-07-25
tomatoes,87,2034-08-10
cheese,6,2025-08-01
apples,63,2029-01-29
yogurt,19,2025-09-29
soda,52,2026-03-04
soda,8,2028-08-13
eggs,65,2029-02-23
bread,54,2031-08-21
cereal,21,2026-04-05
yogurt,48,2025-03-08
cereal,10,2026-10-08
milk,43,2028-06-11
cereal,8,2023-01-14
chicken,78,2023-06-14
eggs,90,2029-01-14
onions,17,2029-03-11
juice,83,2024-10-01
cereal,87,2034-04-26
tomatoes,71,2029-01-18
chocolate,17,2027-05-19
cookies,15,2033-02-24
potatoes,35,2032-11-21
apples,21,2024-01-27
chocolate,93,2029-05-14
cheese,69,2034-12-24
juice,89,2029-03-24
cereal,38,2031-07-27
cheese,36,2032-10-31
bread,52,2031-10-31
ice cream,54,2030-03-28
cookies,67,2032-08-01
cereal,80,2035-05-27
ice cream,31,2033-11-19
potatoes,33,2032-10-18
pasta,14,2032-01-10
ice cream,38,2023-11-21
chocolate,94,2031-01-08
eggs,48,2026-07-07
bananas,81,2030-08-14
pasta,8,2033-09-09
potatoes,7,2028-06-03
soda,87,2024-11-28
eggs,14,2024-01-28
apples,47,2024-08-19
onions,55,2031-09-09
chicken,75,2033-10-15
cookies,82,2033-12-04
carrots,4,2030-08-31
milk,48,2034-11-16
chocolate,78,2029-06-11
potatoes,50,2035-04-21
bananas,97,2029-07-23
carrots,97,2028-09-27
soda,30,2036-03-10
onions,59,2034-07-13
chocolate,33,2031-08-13
bread,91,2035-07-10
cereal,91,2034-06-07
rice,87,2025-11-02
potatoes,36,2029-12-05
cereal,70,2025-10-05
potatoes,45,2025-03-21
milk,44,2027-05-30
bananas,20,2026-08-22
apples,26,2036-03-28
soda,61,2036-04-08
carrots,68,2035-10-01
yogurt,61,2032-03-16
juice,84,2031-01-25
carrots,90,2027-06-25
carrots,32,2028-07-28
cheese,95,2036-05-17
potatoes,9,2025-09-23
bread,47,2024-06-14
chicken,7,2025-02-24
cheese,64,2027-01-12
carrots,51,2033-05-18
rice,23,2023-06-29
onions,78,2031-08-16
soda,14,2028-10-26
ice cream,36,2032-09-23
potatoes,53,2031-06-15
soda,29,2034-02-24
ice cream,92,2032-03-18
cookies,24,2035-05-29
chocolate,38,2033-07-07
potatoes,79,2028-06-18
bananas,9,2025-05-08
milk,1,2027-05-26
soda,52,2027-10-13
chicken,24,2030-04-02
eggs,77,2028-12-24
cereal,15,2028-01-22
chicken,12,2024-06-19
cereal,30,2030-04-15
chicken,86,2030-11-02
chicken,51,2026-10-03
bread,17,2036-05-24
bananas,41,2030-12-14
apples,86,2025-07-27
potatoes,34,2023-09-16
cereal,49,2035-04-04
cheese,64,2026-02-03
soda,93,2036-02-12
onions,69,2035-09-27
yogurt,74,2024-05-02
juice,13,2025-12-04
soda,34,2034-07-19
chicken,58,2031-11-20
bread,45,2023-05-30
carrots,79,2033-12-11
juice,14,2028-10-26
milk,25,2034-03-22
pasta,62,2032-04-27
chocolate,20,2029-05-23
chocolate,67,2024-08-27
apples,79,2035-11-19
juice,41,2029-08-03
chocolate,2,2035-10-12
soda,21,2027-02-11
cereal,85,2033-01-07
juice,88,2035-02-02
rice,31,2036-01-07
chocolate,15,2027-11-26
yogurt,88,2028-06-24
eggs,89,2032-12-10
milk,25,2023-12-30
onions,34,2023-09-16
rice,9,2035-01-26
rice,29,2032-01-02
eggs,88,2025-07-28
soda,61,2034-01-03
chicken,14,2026-09-09
yogurt,97,2033-10-19
pasta,92,2029-06-27
soda,44,2035-11-21
milk,65,2027-06-09
bread,5,2032-08-10
bananas,96,2035-03-25
tomatoes,96,2031-06-16
pasta,68,2034-02-18
cereal,97,2034-02-13
potatoes,92,2028-05-13
chocolate,91,2028-07-25
onions,34,2024-10-10
rice,11,2036-03-05
cereal,21,2033-12-26
juice,87,2024-06-04
cheese,10,2029-09-17
bread,67,2031-05-01
soda,94,2030-09-14
potatoes,20,2035-11-30
chicken,81,2026-04-07
chicken,92,2028-05-13
cookies,84,2031-10-20
milk,29,2023-12-02
yogurt,67,2024-06-23
rice,16,2025-10-28
cookies,91,2028-02-02
carrots,67,2035-06-14
juice,81,2029-03-01
eggs,38,2023-07-14
pasta,90,2033-12-27
chicken,16,2027-12-14
bananas,5,2024-04-05
juice,82,2030-08-26
rice,83,2034-04-10
cookies,48,2031-04-14
apples,62,2035-08-30
chocolate,69,2034-12-24
onions,75,2030-06-11
carrots,60,2026-11-24
potatoes,47,2033-12-16
eggs,30,2024-03-16
pasta,5,2030-01-13
soda,75,2029-09-29
yogurt,97,2029-01-13
cookies,29,2031-12-09
cheese,27,2024-05-22
bananas,96,2033-11-27
cookies,7,2030-07-05
pasta,97,2034-12-07
chocolate,96,2034-10-04
chicken,32,2023-03-17
milk,60,2029-07-03
bread,54,2029-04-11
cheese,5,2031-12-22
carrots,43,2034-12-18
cheese,2,2028-12-29
pasta,99,2028-08-12
potatoes,44,2024-05-09
eggs,35,2026-01-24
apples,14,2034-08-11
carrots,40,2026-06-21
chocolate,77,2024-10-11
cereal,3,2034-02-04
carrots,42,2033-02-13
bread,35,2034-02-22
bread,41,2023-12-23
eggs,85,2030-10-28
tomatoes,60,2030-10-03
tomatoes,5,2030-07-24
onions,44,2035-03-31
bananas,3,2023-03-26
eggs,57,2033-12-25
bananas,55,2031-03-04
apples,57,2030-05-07
carrots,32,2034-03-29
juice,1,2031-06-28
bread,26,2031-10-17
cookies,90,2024-11-02
juice,29,2033-01-08
bananas,20,2035-12-17
tomatoes,16,2025-12-17
chocolate,70,2036-06-14
cookies,47,2033-09-24
eggs,19,2031-05-17
cereal,99,2034-12-10
rice,93,2026-05-08
potatoes,67,2035-06-14
bananas,12,2026-07-25
yogurt,79,2026-07-21
cheese,38,2023-11-21
apples,71,2034-07-15
pasta,70,2027-08-14
bread,11,2025-02-06
bananas,48,2030-02-05
chicken,93,2024-04-11
onions,55,2024-07-28
apples,28,2027-05-22
apples,92,2033-09-30
yogurt,93,2035-08-12
chocolate,44,2024-04-20
onions,8,2029-03-14
cereal,11,2033-05-16
pasta,11,2036-03-05
onions,52,2035-04-23
bananas,76,2031-11-03
yogurt,80,2036-06-18
bread,51,2030-09-01
pasta,24,2023-01-22
carrots,26,2030-04-24
potatoes,20,2024-12-10
potatoes,13,2023-08-29
bread,38,2030-10-19
bananas,53,2027-11-30
tomatoes,10,2036-03-13
bananas,53,2023-08-20
chicken,81,2030-12-20
pasta,69,2026-10-10
carrots,59,2030-12-25
cookies,20,2036-04-15
cereal,21,2034-05-02
cheese,19,2023-03-06
chicken,80,2025-12-18
chocolate,14,2024-03-08
onions,77,2024-02-21
rice,71,2028-09-14
cookies,87,2028-12-22
tomatoes,2,2026-06-26
ice cream,20,2029-04-25
chocolate,84,2026-10-05
tomatoes,21,2028-08-01
cookies,79,2032-02-10
cereal,12,2024-06-19
chicken,40,2034-04-05
chocolate,22,2023-03-14
soda,46,2026-07-11
rice,16,2028-01-16
milk,59,2033-03-04
soda,81,2028-11-15
milk,88,2035-04-19
pasta,18,2028-10-31
apples,55,2025-02-02
cheese,47,2023-05-17
yogurt,42,2023-09-18
juice,24,2034-11-18
soda,72,2025-08-02
tomatoes,70,2032-04-20
soda,99,2027-08-02
bananas,7,2033-01-11
ice cream,32,2036-01-28
cookies,98,2030-10-26
eggs,56,2034-12-17
pasta,41,2033-03-13
cookies,92,2027-03-19
yogurt,90,2030-02-15
tomatoes,16,2028-04-01
carrots,76,2031-05-02
tomatoes,64,2030-08-27
potatoes,81,2030-09-17
pasta,54,2035-10-26
soda,18,2035-02-14
apples,75,2023-03-02
chocolate,77,2027-09-21
eggs,52,2033-01-27
bread,88,2036-08-07
potatoes,94,2023-07-24
cheese,10,2036-03-13
rice,63,2034-05-04
apples,41,2029-07-04
potatoes,52,2024-10-26
juice,71,2025-01-15
carrots,86,2023-02-27
milk,37,2035-08-17
chocolate,35,2027-04-11
bananas,5,2024-02-28
eggs,39,2024-06-01
apples,52,2024-10-26
potatoes,92,2023-01-02
ice cream,45,2025-11-05
cookies,13,2036-05-15
cheese,62,2027-04-13
bread,37,2025-05-10
eggs,6,2024-03-19
bread,99,2025-11-04
cookies,90,2023-04-30
ice cream,35,2032-11-07
bananas,62,2036-06-27
bread,12,2024-07-27
carrots,46,2027-01-19
tomatoes,28,2026-02-01
soda,28,2030-09-29
yogurt,42,2034-05-10
juice,9,2024-11-04
tomatoes,47,2023-01-30
carrots,62,2023-10-28
juice,45,2028-12-05
cookies,64,2034-10-23
cookies,99,2025-07-15
bread,86,2027-01-11
cookies,81,2033-03-30
ice cream,16,2034-03-01
apples,17,2026-09-16
juice,37,2030-05-03
milk,65,2036-03-11
chocolate,67,2026-09-07
apples,3,2030-08-20
eggs,87,2033-03-26
potatoes,48,2025-08-18
carrots,78,2029-06-11
juice,3,2033-06-30
eggs,1,2025-03-10
cheese,99,2025-12-09
onions,73,2024-04-26
juice,30,2027-12-27
milk,22,2032-05-02
milk,85,2033-07-23
soda,58,2029-07-17
juice,14,2029-12-27
rice,29,2036-03-08
bananas,44,2024-04-20
chocolate,92,2031-03-09
bananas,25,2033-03-02
tomatoes,55,2031-09-14
ice cream,31,2027-11-21
cookies,10,2036-02-08
tomatoes,65,2031-08-25
potatoes,36,2033-04-13
onions,8,2028-08-28
potatoes,85,2033-07-23
potatoes,76,2026-04-03
bananas,92,2030-03-22
yogurt,55,2028-11-23
chicken,34,2033-12-20
chocolate,19,2025-10-08
onions,98,2035-11-03
ice cream,75,2025-12-14
yogurt,82,2027-04-01
bananas,47,2024-06-14
yogurt,98,2034-01-26
chicken,29,2031-10-07
cookies,49,2030-01-24
chocolate,32,2032-02-28
potatoes,67,2035-12-05
pasta,23,2030-08-29
bread,32,2034-11-24
cheese,66,2034-02-11
tomatoes,55,2023-04-17
potatoes,34,2031-10-08
milk,15,2023-03-28
apples,80,2027-09-04
eggs,93,2032-11-29
bread,38,2025-05-23
cheese,44,2035-11-21
bananas,71,2028-09-14
cookies,87,2027-01-24
ice cream,97,2035-04-15
eggs,77,2027-09-26
ice cream,19,2027-12-10
tomatoes,31,2023-05-01
bread,53,2030-07-30
ice cream,93,2028-01-13
tomatoes,95,2035-08-25
chocolate,16,2027-02-08
eggs,86,2025-02-03
potatoes,28,2023-11-04
eggs,99,2023-05-29
eggs,2,2031-02-21
potatoes,16,2033-04-12
juice,33,2034-05-23
rice,20,2026-06-24
apples,42,2027-07-12
chocolate,45,2024-08-12
bananas,85,2033-08-02
bananas,59,2031-05-10
yogurt,12,2025-07-09
milk,33,2032-08-02
bread,28,2030-11-19
chicken,29,2030-08-10
rice,5,2032-07-28
yogurt,65,2031-08-25
apples,5,2032-07-28
bananas,4,2028-12-26
rice,21,2023-01-31
bananas,29,2024-04-17
bananas,2,2025-07-05
cereal,70,2023-02-14
potatoes,54,2023-11-01
juice,6,2026-08-13
ice cream,54,2030-10-20
milk,23,2032-01-03
apples,35,2033-11-25
carrots,91,2034-01-11
chicken,20,2028-03-31
onions,99,2023-03-23
ice cream,21,2031-12-04
milk,47,2033-09-24
tomatoes,86,2034-01-27
pasta,74,2032-05-14
milk,14,2031-12-28
rice,8,2028-08-28
eggs,11,2026-10-30
chicken,14,2034-11-13
cheese,50,2024-10-28
cheese,45,2025-11-22
yogurt,24,2030-07-06
soda,65,2035-08-18
bananas,58,2030-04-09
apples,84,2028-09-23
tomatoes,25,2023-01-16
rice,11,2028-11-07
bananas,34,2032-07-10
potatoes,75,2026-05-01
bananas,65,2029-08-13
yogurt,16,2023-08-22
cookies,85,2035-07-22
rice,52,2026-02-10
ice cream,31,2033-01-17
chocolate,63,2034-09-25
chocolate,9,2035-01-16
bread,66,2035-12-15
eggs,32,2025-03-26
ice cream,17,2035-01-05
cereal,47,2026-07-22
soda,34,2029-01-15
onions,7,2036-05-04
juice,60,2028-04-08
pasta,98,2035-08-22
yogurt,78,2032-08-08
juice,13,2036-05-15
milk,97,2028-07-27
rice,83,2027-02-23
chocolate,45,2023-07-31
tomatoes,55,2033-01-03
carrots,92,2033-05-02
bread,44,2034-10-02
yogurt,52,2032-09-27
potatoes,26,2033-09-26
carrots,37,2023-09-27
tomatoes,60,2029-07-03
chicken,94,2035-10-22
carrots,13,2027-10-10
rice,34,2029-10-14
bread,37,2030-10-15
chicken,2,2030-05-08
potatoes,60,2035-03-20
bananas,5,2035-05-07
eggs,28,2023-09-09
rice,61,2029-09-23
rice,2,2025-04-27
potatoes,85,2030-10-12
bananas,51,2030-01-16
juice,33,2023-02-26
soda,99,2033-05-22
cookies,35,2026-09-10
milk,94,2034-12-02
cookies,32,2023-01-04
cookies,94,2035-06-18
apples,68,2024-12-04
cookies,99,2027-02-04
potatoes,97,2027-11-08
pasta,6,2031-04-09
onions,96,2027-09-27
onions,69,2029-12-09
cereal,10,2033-02-26
chocolate,64,2026-08-25
eggs,5,2031-05-28
carrots,4,2031-03-01
rice,38,2036-08-02
cookies,17,2026-05-22
rice,25,2026-03-30
tomatoes,87,2031-06-18
cheese,6,2036-08-14
milk,28,2034-10-29
chocolate,86,2024-08-20
eggs,5,2024-02-28
bananas,38,2029-05-05
chocolate,84,2033-04-24
bread,10,2028-05-17
rice,9,2032-03-12
chicken,73,2026-04-29
chicken,47,2033-10-18
apples,23,2034-08-14
bread,85,2026-07-27
potatoes,7,2027-03-30
juice,77,2032-12-21
apples,86,2034-01-13
apples,12,2030-09-19
milk,25,2025-05-21
soda,16,2025-11-03
chicken,5,2031-05-28
chicken,83,2024-03-27
cheese,69,2032-04-17
apples,87,2025-06-26
chicken,97,2027-12-23
potatoes,89,2026-03-17
cereal,34,2023-09-16
chicken,75,2031-12-07
pasta,16,2033-02-07
cheese,50,2030-09-23
cheese,41,2033-12-17
chocolate,66,2033-01-26
cookies,22,2028-03-05
apples,35,2034-02-22
chocolate,21,2028-06-17
juice,22,2029-09-04
bananas,38,2029-12-17
cookies,82,2033-05-10
milk,17,2027-05-19
yogurt,4,2032-01-24
potatoes,99,2025-05-31
cookies,53,2027-11-16
ice cream,28,2035-09-05
bananas,30,2032-04-21
bread,79,2026-11-19
chocolate,43,2027-10-16
chocolate,82,2029-05-01
bananas,71,2029-01-07
tomatoes,61,2024-03-30
onions,89,2025-03-28
cheese,11,2030-06-19
pasta,89,2034-05-14
onions,98,2025-03-16
cereal,87,2035-04-10
bread,30,2035-08-04
pasta,10,2027-10-28
chocolate,7,2036-05-04
chicken,36,2028-03-29
carrots,51,2030-09-01
soda,61,2032-06-23
cookies,59,2034-10-14
potatoes,47,2025-01-28
pasta,17,2023-06-08
ice cream,34,2032-10-27
cereal,15,2027-03-24
cereal,41,2027-12-07
bread,16,2035-08-02
cereal,25,2026-01-29
cereal,23,2033-11-14
rice,72,2027-06-23
carrots,76,2031-11-27
juice,40,2024-11-14
cereal,58,2028-01-03
yogurt,21,2029-10-02
milk,64,2023-05-08
yogurt,4,2027-09-12
pasta,69,2033-12-30
cereal,63,2024-07-03
apples,39,2025-11-08
tomatoes,6,2033-10-13
eggs,45,2026-02-05
carrots,55,2024-07-24
eggs,91,2025-05-02
ice cream,92,2032-12-13
rice,83,2028-03-22
potatoes,46,2023-01-23
bananas,22,2029-09-04
ice cream,76,2033-12-12
chocolate,10,2033-06-26
eggs,85,2035-05-08
chicken,92,2023-03-31
pasta,76,2030-08-17
tomatoes,30,2035-08-04
cheese,48,2034-03-16
cookies,22,2029-09-04
tomatoes,5,2032-12-16
onions,83,2024-12-28
chocolate,38,2030-10-19
rice,71,2023-11-12
rice,52,2023-11-29
ice cream,74,2034-07-27
rice,85,2035-06-16
chicken,4,2032-06-28
soda,9,2023-11-10
soda,42,2028-10-03
yogurt,8,2033-03-20
apples,77,2025-03-22
yogurt,40,2031-01-21
ice cream,45,2031-01-29
tomatoes,78,2027-11-29
potatoes,66,2030-08-19
yogurt,45,2036-09-08
yogurt,28,2027-04-12
onions,68,2028-05-29
soda,14,2024-03-08
bananas,37,2028-07-09
eggs,37,2023-04-08
apples,35,2027-04-11
tomatoes,10,2023-11-24
chicken,30,2023-06-22
chicken,46,2028-05-03
apples,8,2032-05-26
cereal,50,2024-10-28
cereal,95,2031-10-16
soda,96,2032-03-26
eggs,87,2031-02-03
bread,18,2025-05-07
rice,7,2027-03-01
juice,50,2025-09-10
chicken,63,2024-07-03
eggs,37,2035-12-30
juice,31,2035-07-31
soda,79,2033-04-03
eggs,40,2035-06-13
cereal,99,2027-02-04
tomatoes,80,2035-09-08
eggs,25,2033-08-03
rice,86,2024-08-20
soda,23,2023-12-29
cereal,37,2030-12-31
eggs,60,2036-01-25
apples,58,2036-07-28
chicken,46,2029-08-24
bread,42,2024-11-19
cookies,25,2024-03-25
soda,51,2026-12-16
cheese,12,2033-02-20
cookies,40,2033-02-12
cheese,32,2024-11-09
cookies,54,2032-09-14
tomatoes,12,2035-06-30
cheese,56,2025-09-17
eggs,99,2028-04-22
cereal,75,2031-12-07
cheese,8,2034-07-12
juice,91,2024-05-07
rice,57,2031-10-13
milk,51,2034-01-17
carrots,31,2027-04-09
cookies,21,2035-06-02
cheese,26,2030-08-04
pasta,78,2030-06-13
chicken,60,2032-10-08
tomatoes,97,2027-07-08
bread,51,2023-10-10
carrots,85,2024-05-01
potatoes,17,2033-06-22
onions,88,2033-11-02
soda,83,2030-08-18
chocolate,97,2023-03-04
eggs,22,2033-01-06
rice,39,2029-04-23
rice,48,2033-11-06
carrots,48,2025-09-26
yogurt,10,2023-02-11
rice,81,2023-12-15
carrots,38,2028-08-27
juice,45,2028-12-05
apples,6,2033-11-03
soda,80,2024-03-13
cheese,77,2033-04-17
pasta,39,2031-11-01
tomatoes,9,2033-03-31
juice,17,2026-12-30
juice,92,2023-03-31
potatoes,97,2029-04-05
bananas,63,2035-07-17
yogurt,29,2030-06-03
eggs,35,2034-12-16
milk,49,2026-10-16
soda,3,2030-10-13
milk,82,2024-04-08
carrots,17,2029-03-11
soda,66,2032-06-03
yogurt,59,2031-05-10
pasta,34,2026-12-10
eggs,55,2028-11-23
eggs,24,2031-09-25
cereal,68,2027-12-03
chicken,36,2032-03-20
cereal,36,2028-04-11
bananas,13,2033-05-24
chicken,56,2026-03-02
cookies,36,2035-06-12
milk,37,2023-04-22
ice cream,14,2027-10-04
pasta,66,2025-05-18
cereal,97,2027-11-18
bananas,43,2024-06-24
tomatoes,44,2023-05-20
cheese,46,2029-03-05
potatoes,37,2026-02-20
soda,2,2030-05-08
cheese,30,2032-09-30
cereal,36,2028-09-17
cereal,83,2030-08-18
carrots,27,2024-07-14
soda,79,2032-06-29
yogurt,5,2027-07-25
apples,50,2031-01-11
potatoes,59,2031-03-12
rice,27,2029-12-25
rice,63,2035-04-01
bread,36,2033-08-15
chocolate,18,2035-02-14
onions,10,2026-08-18
cookies,56,2028-04-04
tomatoes,72,2032-12-02
bananas,62,2035-03-18
carrots,29,2030-12-04
pasta,40,2027-05-02
milk,42,2025-12-26
yogurt,94,2030-01-11
onions,94,2035-06-18
chicken,64,2026-02-26
soda,87,2023-06-06
ice cream,8,2024-09-16
potatoes,96,2025-05-27
chicken,78,2023-06-14
rice,51,2033-09-08
cereal,37,2029-07-02
cookies,52,2032-11-26
apples,36,2024-01-04
chocolate,60,2034-06-26
rice,23,2035-12-04
cookies,79,2035-12-06
pasta,56,2025-05-12
tomatoes,14,2028-01-15
chocolate,55,2035-08-26
soda,49,2028-06-05
ice cream,78,2036-08-22
juice,16,2024-01-19
yogurt,34,2031-12-02
soda,53,2027-05-29
onions,68,2036-06-09
bananas,3,2030-08-15
rice,36,2030-03-20
rice,35,2026-10-19
bananas,13,2030-05-06
cheese,56,2030-05-05
carrots,11,2026-10-30
carrots,15,2028-01-22
pasta,32,2028-07-28
carrots,80,2032-12-05
bananas,95,2029-06-17
apples,55,2028-09-11
apples,96,2028-09-03
ice cream,9,2031-03-16
milk,26,2023-01-29
milk,43,2029-02-15
milk,17,2036-05-24
pasta,77,2025-11-18
chocolate,36,2025-08-23
yogurt,78,2034-08-17
cookies,75,2035-12-12
carrots,63,2027-09-14
yogurt,88,2035-03-16
bananas,57,2036-01-14
bananas,28,2023-07-02
soda,73,2035-08-29
chicken,63,2024-07-03
bread,1,2035-02-06
chicken,27,2033-08-10
ice cream,2,2023-06-20
juice,32,2023-03-17
rice,20,2033-10-30
pasta,35,2035-11-13
milk,55,2026-08-12
bananas,43,2030-03-09
ice cream,89,2025-03-02
pasta,26,2027-10-21
eggs,40,2034-12-31
ice cream,71,2029-01-18
ice cream,99,2034-10-31
carrots,45,2023-05-18
bread,62,2025-06-08
rice,89,2023-12-06
yogurt,36,2032-03-20
bananas,94,2034-02-28
soda,80,2035-02-23
potatoes,88,2027-06-30
chicken,11,2028-08-26
carrots,91,2030-03-27
tomatoes,73,2032-07-07
cereal,4,2035-04-17
tomatoes,50,2026-06-06
chocolate,3,2031-06-14
yogurt,57,2030-06-10
chocolate,82,2024-05-28
bread,48,2025-07-22
chocolate,85,2034-05-22
chicken,73,2033-10-07
carrots,89,2028-07-19
onions,91,2024-03-18
carrots,36,2033-04-13
cereal,51,2028-09-22
cookies,85,2023-12-04
potatoes,92,2033-02-06
carrots,60,2023-02-04
eggs,38,2024-09-29
milk,82,2031-02-27
eggs,95,2033-09-13
potatoes,84,2030-07-26
bananas,2,2035-08-06
yogurt,80,2035-01-08
cookies,44,2035-08-07
chicken,57,2025-10-19
potatoes,97,2024-03-09
potatoes,24,2034-12-09
cereal,6,2031-12-31
chicken,40,2032-12-03
rice,58,2024-09-08
pasta,4,2028-04-10
ice cream,31,2035-07-31
soda,43,2034-12-18
cheese,67,2030-05-30
potatoes,45,2035-01-04
cereal,12,2026-07-25
cheese,40,2026-06-21
apples,55,2033-11-13
rice,82,2027-04-10
cheese,24,2036-07-29
onions,18,2031-06-30
carrots,77,2026-05-30
rice,73,2033-05-04
eggs,51,2031-07-07
pasta,16,2024-03-14
milk,85,2033-03-17
soda,84,2033-04-24
soda,68,2036-03-22
bananas,71,2028-08-03
cheese,93,2023-04-10
bananas,81,2031-05-08
chicken,40,2032-12-03
rice,49,2034-03-28
soda,8,2028-08-13
bread,9,2030-10-10
apples,44,2023-12-24
bananas,65,2027-01-07
chocolate,14,2030-04-01
onions,34,2027-06-02
soda,16,2024-09-17
tomatoes,80,2027-09-04
yogurt,76,2033-12-03
milk,7,2029-08-26
juice,78,2024-01-21
cheese,9,2023-06-16
eggs,9,2035-09-29
cookies,58,2026-04-18
juice,53,2034-07-08
soda,18,2035-12-03
ice cream,6,2036-05-29
bananas,13,2031-05-26
potatoes,26,2032-07-26
pasta,51,2031-08-20
chocolate,8,2034-12-19
soda,99,2036-01-12
milk,96,2031-11-06
bread,70,2032-04-20
cookies,63,2028-06-04
milk,32,2033-03-12
potatoes,36,2032-11-17
cookies,6,2023-05-28
juice,99,2034-02-21
yogurt,78,2026-09-17
eggs,36,2023-10-21
eggs,22,2033-08-31
yogurt,22,2023-03-14
apples,94,2030-09-14
cereal,47,2024-08-05
cookies,25,2028-09-13
ice cream,52,2028-09-04
potatoes,35,2026-03-10
milk,14,2023-03-15
rice,31,2023-07-18
pasta,98,2023-11-28
pasta,11,2027-03-21
rice,43,2029-03-06
cookies,5,2036-05-09
tomatoes,92,2023-01-02
chocolate,60,2034-06-26
rice,83,2034-06-28
chocolate,93,2030-01-05
rice,69,2031-11-16
cookies,13,2027-10-18
potatoes,36,2031-04-16
soda,12,2032-09-07
cheese,26,2031-04-13
cookies,36,2029-03-17
ice cream,80,2034-10-07
onions,27,2025-02-17
soda,7,2028-10-23
apples,76,2028-06-22
onions,52,2028-07-10
cheese,10,2032-07-03
cereal,53,2030-02-11
cereal,75,2025-07-20
soda,92,2030-04-19
tomatoes,21,2029-12-14
cheese,92,2036-03-24
onions,20,2035-03-12
juice,84,2025-02-10
cheese,20,2030-03-26
bananas,50,2031-03-02
potatoes,61,2032-05-18
chocolate,2,2035-08-06
chicken,17,2032-09-02
tomatoes,71,2030-11-06
cheese,99,2030-12-01
chicken,16,2031-11-28
apples,76,2034-04-01
onions,29,2030-04-07
potatoes,74,2031-01-10
eggs,41,2030-12-14
tomatoes,2,2034-06-06
chocolate,84,2028-12-13
eggs,10,2028-04-09
chicken,1,2025-12-10
cheese,63,2024-11-30
apples,56,2027-10-29
eggs,62,2029-09-13
milk,28,2023-09-09
pasta,32,2036-01-28
carrots,57,2033-11-24
milk,77,2024-05-21
milk,89,2028-02-14
yogurt,72,2025-03-07
onions,21,2029-02-16
bananas,5,2025-03-24
cheese,56,2023-08-17
bananas,64,2031-07-08
chocolate,77,2034-06-18
cereal,99,2030-08-28
bread,55,2031-09-14
chocolate,20,2035-06-19
carrots,40,2034-07-23
chicken,62,2031-03-06
tomatoes,37,2035-12-11
milk,96,2025-04-13
cheese,7,2025-03-03
juice,7,2026-03-16
pasta,7,2026-03-08
ice cream,43,2033-01-14
chicken,11,2026-11-04
soda,73,2030-06-30
tomatoes,85,2025-02-05
rice,70,2026-09-05
tomatoes,80,2027-09-04
eggs,73,2031-11-22
cheese,66,2031-05-12
eggs,29,2036-02-15
bread,26,2030-03-01
pasta,82,2032-04-16
cheese,24,2024-05-08
juice,48,2030-04-29
soda,29,2036-02-15
tomatoes,73,2035-08-29
milk,67,2025-11-29
potatoes,53,2034-03-05
apples,54,2029-04-11
ice cream,11,2025-02-06
cereal,21,2029-03-04
rice,1,2034-11-07
potatoes,5,2032-11-22
bananas,68,2027-01-01
bananas,87,2033-03-26
cheese,91,2028-02-02
milk,94,2034-09-22
tomatoes,2,2023-06-27
tomatoes,69,2031-10-24
carrots,84,2028-05-20
milk,73,2027-06-24
