itemDescription,Member_number,Date
chocolate,20,2031-11-23
potatoes,8,2031-11-24
apples,41,2031-11-25
rice,73,2031-11-26
rice,76,2031-11-27
apples,16,2031-11-28
cereal,33,2031-11-29
tomatoes,79,2031-11-30
bananas,36,2031-12-01
apples,34,2031-12-02
juice,64,2031-12-03
bananas,21,2031-12-04
ice cream,96,2031-12-05
cheese,38,2031-12-06
chocolate,75,2031-12-07
chicken,34,2031-12-08
apples,29,2031-12-09
yogurt,91,2031-12-10
cereal,80,2031-12-11
cereal,70,2031-12-12
tomatoes,71,2031-12-13
yogurt,81,2031-12-14
apples,64,2031-12-15
chicken,36,2031-12-16
apples,35,2031-12-17
bread,87,2031-12-18
soda,33,2031-12-19
bananas,39,2031-12-20
cereal,31,2031-12-21
cookies,5,2031-12-22
rice,57,2031-12-23
bread,6,2031-12-24
eggs,41,2031-12-25
yogurt,80,2031-12-26
onions,57,2031-12-27
soda,14,2031-12-28
onions,35,2031-12-29
pasta,47,2031-12-30
tomatoes,6,2031-12-31
chocolate,52,2032-01-01
milk,29,2032-01-02
ice cream,23,2032-01-03
milk,7,2032-01-04
tomatoes,81,2032-01-05
potatoes,59,2032-01-06
carrots,91,2032-01-07
bananas,7,2032-01-08
soda,55,2032-01-09
yogurt,14,2032-01-10
ice cream,17,2032-01-11
eggs,12,2032-01-12
onions,81,2032-01-13
eggs,55,2032-01-14
cheese,74,2032-01-15
chicken,35,2032-01-16
chocolate,89,2032-01-17
bread,79,2032-01-18
chocolate,97,2032-01-19
eggs,75,2032-01-20
chicken,25,2032-01-21
yogurt,85,2032-01-22
chocolate,97,2032-01-23
bananas,4,2032-01-24
cookies,54,2032-01-25
chocolate,58,2032-01-26
chicken,48,2032-01-27
bananas,93,2032-01-28
cookies,16,2032-01-29
juice,66,2032-01-30
chicken,30,2032-01-31
ice cream,93,2032-02-01
cereal,95,2032-02-02
potatoes,89,2032-02-03
juice,90,2032-02-04
soda,44,2032-02-05
juice,71,2032-02-06
yogurt,85,2032-02-07
cereal,48,2032-02-08
eggs,81,2032-02-09
yogurt,79,2032-02-10
potatoes,22,2032-02-11
milk,8,2032-02-12
cookies,95,2032-02-13
milk,20,2032-02-14
eggs,66,2032-02-15
tomatoes,34,2032-02-16
pasta,7,2032-02-17
carrots,36,2032-02-18
apples,61,2032-02-19
cereal,4,2032-02-20
yogurt,82,2032-02-21
bananas,25,2032-02-22
potatoes,27,2032-02-23
potatoes,28,2032-02-24
apples,15,2032-02-25
tomatoes,47,2032-02-26
eggs,96,2032-02-27
carrots,32,2032-02-28
carrots,1,2032-02-29
cookies,17,2032-03-01
carrots,25,2032-03-02
ice cream,55,2032-03-03
carrots,45,2032-03-04
ice cream,75,2032-03-05
tomatoes,71,2032-03-06
potatoes,26,2032-03-07
pasta,62,2032-03-08
juice,44,2032-03-09
soda,77,2032-03-10
onions,76,2032-03-11
apples,9,2032-03-12
tomatoes,47,2032-03-13
cereal,34,2032-03-14
tomatoes,42,2032-03-15
rice,61,2032-03-16
juice,50,2032-03-17
apples,92,2032-03-18
bananas,89,2032-03-19
ice cream,36,2032-03-20
chicken,11,2032-03-21
onions,64,2032-03-22
pasta,85,2032-03-23
cookies,57,2032-03-24
bread,50,2032-03-25
ice cream,96,2032-03-26
carrots,7,2032-03-27
pasta,69,2032-03-28
cereal,27,2032-03-29
rice,37,2032-03-30
bread,18,2032-03-31
juice,93,2032-04-01
chocolate,92,2032-04-02
apples,42,2032-04-03
chocolate,11,2032-04-04
onions,36,2032-04-05
ice cream,9,2032-04-06
chicken,81,2032-04-07
cheese,22,2032-04-08
carrots,39,2032-04-09
cheese,18,2032-04-10
pasta,88,2032-04-11
bananas,78,2032-04-12
cheese,18,2032-04-13
chicken,43,2032-04-14
bread,25,2032-04-15
cereal,82,2032-04-16
bananas,69,2032-04-17
juice,49,2032-04-18
apples,34,2032-04-19
carrots,70,2032-04-20
bread,30,2032-04-21
milk,16,2032-04-22
eggs,46,2032-04-23
apples,65,2032-04-24
rice,73,2032-04-25
ice cream,41,2032-04-26
cookies,62,2032-04-27
soda,22,2032-04-28
carrots,98,2032-04-29
ice cream,37,2032-04-30
ice cream,56,2032-05-01
rice,22,2032-05-02
bread,36,2032-05-03
ice cream,65,2032-05-04
cereal,70,2032-05-05
potatoes,39,2032-05-06
bread,16,2032-05-07
pasta,50,2032-05-08
apples,76,2032-05-09
cheese,90,2032-05-10
bread,46,2032-05-11
pasta,86,2032-05-12
ice cream,70,2032-05-13
cereal,74,2032-05-14
milk,28,2032-05-15
cheese,61,2032-05-16
bread,10,2032-05-17
chicken,61,2032-05-18
ice cream,19,2032-05-19
yogurt,19,2032-05-20
cereal,73,2032-05-21
apples,46,2032-05-22
chocolate,97,2032-05-23
onions,66,2032-05-24
bread,20,2032-05-25
carrots,8,2032-05-26
potatoes,45,2032-05-27
onions,21,2032-05-28
eggs,21,2032-05-29
carrots,87,2032-05-30
bread,6,2032-05-31
eggs,88,2032-06-01
bananas,20,2032-06-02
carrots,66,2032-06-03
cereal,86,2032-06-04
chicken,74,2032-06-05
milk,6,2032-06-06
rice,48,2032-06-07
chicken,47,2032-06-08
rice,9,2032-06-09
soda,22,2032-06-10
apples,17,2032-06-11
apples,15,2032-06-12
tomatoes,96,2032-06-13
tomatoes,86,2032-06-14
onions,31,2032-06-15
apples,49,2032-06-16
rice,88,2032-06-17
ice cream,20,2032-06-18
tomatoes,57,2032-06-19
carrots,12,2032-06-20
bananas,92,2032-06-21
ice cream,3,2032-06-22
rice,61,2032-06-23
carrots,10,2032-06-24
bread,81,2032-06-25
apples,28,2032-06-26
onions,80,2032-06-27
bananas,4,2032-06-28
chocolate,79,2032-06-29
apples,26,2032-06-30
chocolate,37,2032-07-01
apples,88,2032-07-02
ice cream,10,2032-07-03
soda,85,2032-07-04
tomatoes,72,2032-07-05
chocolate,4,2032-07-06
cheese,73,2032-07-07
bread,19,2032-07-08
cereal,42,2032-07-09
bread,34,2032-07-10
apples,66,2032-07-11
juice,12,2032-07-12
cheese,51,2032-07-13
soda,80,2032-07-14
juice,91,2032-07-15
carrots,47,2032-07-16
bread,43,2032-07-17
ice cream,13,2032-07-18
onions,29,2032-07-19
carrots,22,2032-07-20
soda,91,2032-07-21
tomatoes,33,2032-07-22
milk,1,2032-07-23
bananas,31,2032-07-24
bread,12,2032-07-25
cookies,26,2032-07-26
rice,42,2032-07-27
apples,5,2032-07-28
rice,31,2032-07-29
cheese,23,2032-07-30
juice,14,2032-07-31
chicken,67,2032-08-01
apples,33,2032-08-02
cheese,37,2032-08-03
soda,91,2032-08-04
yogurt,11,2032-08-05
bananas,84,2032-08-06
rice,85,2032-08-07
cheese,78,2032-08-08
soda,86,2032-08-09
milk,5,2032-08-10
onions,86,2032-08-11
cheese,84,2032-08-12
onions,45,2032-08-13
tomatoes,18,2032-08-14
eggs,36,2032-08-15
apples,78,2032-08-16
apples,76,2032-08-17
ice cream,47,2032-08-18
ice cream,73,2032-08-19
cereal,66,2032-08-20
cereal,85,2032-08-21
carrots,59,2032-08-22
milk,42,2032-08-23
bread,56,2032-08-24
bananas,51,2032-08-25
cheese,32,2032-08-26
potatoes,3,2032-08-27
juice,91,2032-08-28
bananas,41,2032-08-29
milk,55,2032-08-30
cookies,40,2032-08-31
soda,34,2032-09-01
bread,17,2032-09-02
pasta,34,2032-09-03
bananas,34,2032-09-04
onions,88,2032-09-05
chicken,83,2032-09-06
bananas,12,2032-09-07
cookies,4,2032-09-08
carrots,1,2032-09-09
yogurt,23,2032-09-10
apples,19,2032-09-11
potatoes,82,2032-09-12
onions,99,2032-09-13
onions,54,2032-09-14
bread,93,2032-09-15
chocolate,9,2032-09-16
ice cream,59,2032-09-17
bread,56,2032-09-18
soda,86,2032-09-19
apples,81,2032-09-20
bread,30,2032-09-21
onions,38,2032-09-22
chicken,36,2032-09-23
chicken,5,2032-09-24
eggs,46,2032-09-25
apples,83,2032-09-26
potatoes,52,2032-09-27
rice,7,2032-09-28
chocolate,93,2032-09-29
cheese,30,2032-09-30
soda,33,2032-10-01
ice cream,93,2032-10-02
cereal,82,2032-10-03
tomatoes,6,2032-10-04
potatoes,65,2032-10-05
eggs,22,2032-10-06
yogurt,80,2032-10-07
onions,60,2032-10-08
potatoes,98,2032-10-09
bread,8,2032-10-10
cereal,57,2032-10-11
tomatoes,9,2032-10-12
pasta,36,2032-10-13
potatoes,24,2032-10-14
bananas,38,2032-10-15
onions,67,2032-10-16
bananas,91,2032-10-17
eggs,33,2032-10-18
soda,15,2032-10-19
pasta,69,2032-10-20
cereal,46,2032-10-21
onions,15,2032-10-22
bread,64,2032-10-23
bread,93,2032-10-24
milk,35,2032-10-25
cheese,26,2032-10-26
rice,34,2032-10-27
pasta,42,2032-10-28
yogurt,13,2032-10-29
pasta,9,2032-10-30
tomatoes,36,2032-10-31
ice cream,83,2032-11-01
yogurt,31,2032-11-02
potatoes,73,2032-11-03
yogurt,21,2032-11-04
chocolate,14,2032-11-05
onions,71,2032-11-06
pasta,35,2032-11-07
onions,31,2032-11-08
carrots,83,2032-11-09
ice cream,27,2032-11-10
chocolate,68,2032-11-11
cookies,18,2032-11-12
soda,24,2032-11-13
carrots,64,2032-11-14
soda,61,2032-11-15
carrots,33,2032-11-16
apples,36,2032-11-17
chicken,37,2032-11-18
rice,69,2032-11-19
cereal,85,2032-11-20
onions,35,2032-11-21
eggs,5,2032-11-22
apples,14,2032-11-23
bread,38,2032-11-24
potatoes,20,2032-11-25
tomatoes,52,2032-11-26
juice,87,2032-11-27
chocolate,96,2032-11-28
carrots,93,2032-11-29
ice cream,97,2032-11-30
yogurt,29,2032-12-01
bananas,72,2032-12-02
carrots,40,2032-12-03
chocolate,77,2032-12-04
cheese,80,2032-12-05
tomatoes,42,2032-12-06
chicken,47,2032-12-07
cookies,96,2032-12-08
eggs,47,2032-12-09
pasta,89,2032-12-10
potatoes,69,2032-12-11
bread,60,2032-12-12
tomatoes,92,2032-12-13
ice cream,27,2032-12-14
chicken,59,2032-12-15
onions,5,2032-12-16
onions,79,2032-12-17
apples,6,2032-12-18
soda,57,2032-12-19
rice,21,2032-12-20
chicken,77,2032-12-21
cookies,39,2032-12-22
cheese,80,2032-12-23
onions,54,2032-12-24
pasta,58,2032-12-25
soda,56,2032-12-26
pasta,75,2032-12-27
juice,71,2032-12-28
rice,19,2032-12-29
soda,82,2032-12-30
ice cream,53,2032-12-31
soda,6,2033-01-01
eggs,72,2033-01-02
cookies,55,2033-01-03
cereal,55,2033-01-04
chocolate,79,2033-01-05
bananas,22,2033-01-06
cheese,85,2033-01-07
pasta,29,2033-01-08
apples,73,2033-01-09
carrots,42,2033-01-10
ice cream,7,2033-01-11
milk,10,2033-01-12
juice,94,2033-01-13
cookies,43,2033-01-14
pasta,19,2033-01-15
milk,85,2033-01-16
apples,31,2033-01-17
tomatoes,49,2033-01-18
potatoes,13,2033-01-19
ice cream,68,2033-01-20
cheese,38,2033-01-21
cheese,78,2033-01-22
carrots,82,2033-01-23
tomatoes,31,2033-01-24
cheese,36,2033-01-25
carrots,66,2033-01-26
rice,52,2033-01-27
cookies,39,2033-01-28
potatoes,69,2033-01-29
tomatoes,63,2033-01-30
cereal,87,2033-01-31
juice,23,2033-02-01
pasta,96,2033-02-02
chicken,46,2033-02-03
yogurt,43,2033-02-04
soda,16,2033-02-05
bananas,92,2033-02-06
soda,16,2033-02-07
ice cream,83,2033-02-08
cookies,65,2033-02-09
pasta,35,2033-02-10
cookies,39,2033-02-11
apples,40,2033-02-12
apples,42,2033-02-13
bananas,56,2033-02-14
chicken,69,2033-02-15
pasta,95,2033-02-16
cereal,68,2033-02-17
milk,11,2033-02-18
tomatoes,12,2033-02-19
apples,12,2033-02-20
cereal,97,2033-02-21
cheese,55,2033-02-22
rice,26,2033-02-23
tomatoes,15,2033-02-24
eggs,17,2033-02-25
carrots,10,2033-02-26
eggs,14,2033-02-27
apples,42,2033-02-28
tomatoes,60,2033-03-01
ice cream,25,2033-03-02
cereal,50,2033-03-03
chocolate,59,2033-03-04
eggs,90,2033-03-05
potatoes,85,2033-03-06
apples,6,2033-03-07
juice,75,2033-03-08
juice,70,2033-03-09
bananas,5,2033-03-10
bread,54,2033-03-11
yogurt,32,2033-03-12
potatoes,41,2033-03-13
cookies,27,2033-03-14
onions,85,2033-03-15
cheese,88,2033-03-16
chicken,85,2033-03-17
carrots,67,2033-03-18
apples,32,2033-03-19
soda,8,2033-03-20
cereal,19,2033-03-21
chicken,74,2033-03-22
yogurt,32,2033-03-23
ice cream,20,2033-03-24
cookies,73,2033-03-25
chocolate,87,2033-03-26
rice,78,2033-03-27
ice cream,2,2033-03-28
chocolate,90,2033-03-29
ice cream,81,2033-03-30
juice,9,2033-03-31
apples,81,2033-04-01
milk,51,2033-04-02
carrots,79,2033-04-03
soda,49,2033-04-04
bread,69,2033-04-05
cereal,12,2033-04-06
chocolate,84,2033-04-07
pasta,34,2033-04-08
bread,54,2033-04-09
carrots,45,2033-04-10
pasta,88,2033-04-11
tomatoes,16,2033-04-12
juice,36,2033-04-13
onions,52,2033-04-14
rice,35,2033-04-15
soda,80,2033-04-16
chocolate,77,2033-04-17
cheese,73,2033-04-18
bread,44,2033-04-19
apples,62,2033-04-20
eggs,87,2033-04-21
carrots,70,2033-04-22
potatoes,70,2033-04-23
soda,84,2033-04-24
juice,49,2033-04-25
pasta,66,2033-04-26
chicken,84,2033-04-27
pasta,51,2033-04-28
yogurt,92,2033-04-29
eggs,28,2033-04-30
chicken,31,2033-05-01
pasta,92,2033-05-02
cheese,69,2033-05-03
tomatoes,73,2033-05-04
apples,67,2033-05-05
cereal,11,2033-05-06
milk,49,2033-05-07
cookies,36,2033-05-08
juice,89,2033-05-09
ice cream,82,2033-05-10
cereal,6,2033-05-11
tomatoes,71,2033-05-12
cereal,22,2033-05-13
ice cream,45,2033-05-14
rice,59,2033-05-15
ice cream,11,2033-05-16
pasta,49,2033-05-17
chicken,51,2033-05-18
juice,93,2033-05-19
milk,25,2033-05-20
onions,68,2033-05-21
apples,99,2033-05-22
soda,48,2033-05-23
soda,13,2033-05-24
apples,64,2033-05-25
carrots,36,2033-05-26
pasta,3,2033-05-27
juice,4,2033-05-28
cookies,24,2033-05-29
cookies,97,2033-05-30
apples,73,2033-05-31
pasta,61,2033-06-01
rice,44,2033-06-02
cereal,50,2033-06-03
apples,8,2033-06-04
apples,50,2033-06-05
milk,69,2033-06-06
chocolate,44,2033-06-07
apples,28,2033-06-08
pasta,47,2033-06-09
chocolate,63,2033-06-10
pasta,66,2033-06-11
yogurt,71,2033-06-12
apples,10,2033-06-13
milk,19,2033-06-14
ice cream,54,2033-06-15
pasta,63,2033-06-16
bananas,71,2033-06-17
tomatoes,68,2033-06-18
bread,68,2033-06-19
rice,53,2033-06-20
chocolate,35,2033-06-21
apples,17,2033-06-22
ice cream,3,2033-06-23
eggs,43,2033-06-24
yogurt,98,2033-06-25
bananas,10,2033-06-26
soda,10,2033-06-27
cheese,10,2033-06-28
soda,53,2033-06-29
apples,3,2033-06-30
chocolate,49,2033-07-01
tomatoes,47,2033-07-02
tomatoes,55,2033-07-03
potatoes,2,2033-07-04
chicken,5,2033-07-05
onions,85,2033-07-06
onions,38,2033-07-07
rice,72,2033-07-08
milk,78,2033-07-09
eggs,5,2033-07-10
pasta,75,2033-07-11
cereal,75,2033-07-12
bread,22,2033-07-13
eggs,73,2033-07-14
pasta,71,2033-07-15
bread,53,2033-07-16
yogurt,41,2033-07-17
bread,39,2033-07-18
chocolate,88,2033-07-19
chicken,71,2033-07-20
pasta,94,2033-07-21
eggs,66,2033-07-22
chocolate,85,2033-07-23
cereal,43,2033-07-24
juice,62,2033-07-25
cheese,49,2033-07-26
onions,30,2033-07-27
bananas,40,2033-07-28
cereal,45,2033-07-29
bananas,35,2033-07-30
ice cream,86,2033-07-31
chocolate,65,2033-08-01
potatoes,85,2033-08-02
chocolate,25,2033-08-03
chocolate,41,2033-08-04
rice,64,2033-08-05
potatoes,37,2033-08-06
juice,10,2033-08-07
chocolate,39,2033-08-08
bananas,59,2033-08-09
yogurt,27,2033-08-10
ice cream,79,2033-08-11
ice cream,85,2033-08-12
potatoes,49,2033-08-13
soda,69,2033-08-14
potatoes,36,2033-08-15
cereal,95,2033-08-16
carrots,23,2033-08-17
onions,46,2033-08-18
rice,99,2033-08-19
chocolate,57,2033-08-20
bread,69,2033-08-21
chocolate,10,2033-08-22
apples,13,2033-08-23
cookies,32,2033-08-24
ice cream,9,2033-08-25
cereal,88,2033-08-26
potatoes,83,2033-08-27
tomatoes,71,2033-08-28
milk,88,2033-08-29
onions,83,2033-08-30
cereal,22,2033-08-31
ice cream,61,2033-09-01
potatoes,35,2033-09-02
juice,79,2033-09-03
ice cream,54,2033-09-04
juice,93,2033-09-05
chocolate,26,2033-09-06
bananas,52,2033-09-07
rice,51,2033-09-08
soda,8,2033-09-09
eggs,19,2033-09-10
rice,72,2033-09-11
bananas,87,2033-09-12
carrots,95,2033-09-13
cookies,70,2033-09-14
tomatoes,17,2033-09-15
eggs,82,2033-09-16
carrots,55,2033-09-17
eggs,26,2033-09-18
chicken,89,2033-09-19
carrots,12,2033-09-20
carrots,54,2033-09-21
rice,64,2033-09-22
yogurt,13,2033-09-23
cookies,47,2033-09-24
juice,93,2033-09-25
chocolate,26,2033-09-26
tomatoes,27,2033-09-27
carrots,2,2033-09-28
bread,3,2033-09-29
yogurt,92,2033-09-30
juice,8,2033-10-01
carrots,24,2033-10-02
apples,49,2033-10-03
tomatoes,25,2033-10-04
carrots,89,2033-10-05
rice,86,2033-10-06
tomatoes,73,2033-10-07
potatoes,26,2033-10-08
tomatoes,48,2033-10-09
juice,99,2033-10-10
juice,49,2033-10-11
yogurt,62,2033-10-12
eggs,6,2033-10-13
apples,93,2033-10-14
pasta,75,2033-10-15
juice,87,2033-10-16
tomatoes,8,2033-10-17
cereal,47,2033-10-18
cookies,97,2033-10-19
pasta,48,2033-10-20
rice,26,2033-10-21
bread,77,2033-10-22
chicken,80,2033-10-23
soda,23,2033-10-24
bananas,70,2033-10-25
cheese,75,2033-10-26
cookies,95,2033-10-27
milk,20,2033-10-28
cookies,26,2033-10-29
onions,20,2033-10-30
chicken,72,2033-10-31
bananas,42,2033-11-01
carrots,88,2033-11-02
chicken,6,2033-11-03
cereal,80,2033-11-04
chicken,13,2033-11-05
cookies,48,2033-11-06
cheese,97,2033-11-07
rice,92,2033-11-08
chicken,77,2033-11-09
bread,23,2033-11-10
apples,27,2033-11-11
ice cream,91,2033-11-12
soda,55,2033-11-13
chocolate,23,2033-11-14
onions,81,2033-11-15
milk,5,2033-11-16
bananas,71,2033-11-17
ice cream,36,2033-11-18
onions,31,2033-11-19
onions,43,2033-11-20
bread,41,2033-11-21
apples,10,2033-11-22
carrots,5,2033-11-23
potatoes,57,2033-11-24
cookies,35,2033-11-25
carrots,90,2033-11-26
juice,96,2033-11-27
tomatoes,54,2033-11-28
cereal,76,2033-11-29
chicken,65,2033-11-30
eggs,42,2033-12-01
carrots,13,2033-12-02
onions,76,2033-12-03
cheese,82,2033-12-04
yogurt,97,2033-12-05
onions,64,2033-12-06
juice,40,2033-12-07
onions,1,2033-12-08
eggs,33,2033-12-09
onions,42,2033-12-10
rice,79,2033-12-11
onions,76,2033-12-12
juice,98,2033-12-13
cereal,60,2033-12-14
cheese,31,2033-12-15
soda,47,2033-12-16
cereal,41,2033-12-17
yogurt,41,2033-12-18
juice,24,2033-12-19
juice,34,2033-12-20
bananas,3,2033-12-21
juice,71,2033-12-22
milk,62,2033-12-23
eggs,84,2033-12-24
onions,57,2033-12-25
pasta,21,2033-12-26
carrots,90,2033-12-27
chocolate,79,2033-12-28
bread,13,2033-12-29
potatoes,69,2033-12-30
cookies,36,2033-12-31
bananas,74,2034-01-01
onions,49,2034-01-02
cereal,61,2034-01-03
chocolate,2,2034-01-04
pasta,16,2034-01-05
bread,78,2034-01-06
soda,81,2034-01-07
eggs,31,2034-01-08
bananas,90,2034-01-09
bananas,87,2034-01-10
soda,91,2034-01-11
cheese,42,2034-01-12
chicken,86,2034-01-13
cheese,44,2034-01-14
tomatoes,7,2034-01-15
cheese,56,2034-01-16
rice,51,2034-01-17
ice cream,68,2034-01-18
juice,63,2034-01-19
cookies,53,2034-01-20
onions,83,2034-01-21
juice,54,2034-01-22
cheese,77,2034-01-23
carrots,92,2034-01-24
rice,75,2034-01-25
bread,98,2034-01-26
cheese,86,2034-01-27
rice,71,2034-01-28
cereal,70,2034-01-29
chocolate,56,2034-01-30
potatoes,71,2034-01-31
onions,31,2034-02-01
bread,84,2034-02-02
apples,33,2034-02-03
milk,3,2034-02-04
tomatoes,74,2034-02-05
chocolate,73,2034-02-06
pasta,10,2034-02-07
cereal,49,2034-02-08
carrots,54,2034-02-09
chicken,35,2034-02-10
cheese,66,2034-02-11
tomatoes,96,2034-02-12
chocolate,97,2034-02-13
pasta,24,2034-02-14
eggs,78,2034-02-15
chocolate,97,2034-02-16
juice,75,2034-02-17
pasta,68,2034-02-18
cheese,37,2034-02-19
pasta,82,2034-02-20
cereal,99,2034-02-21
rice,35,2034-02-22
rice,66,2034-02-23
bread,29,2034-02-24
milk,60,2034-02-25
potatoes,24,2034-02-26
carrots,33,2034-02-27
eggs,94,2034-02-28
potatoes,16,2034-03-01
potatoes,41,2034-03-02
potatoes,80,2034-03-03
cookies,19,2034-03-04
apples,53,2034-03-05
milk,96,2034-03-06
cereal,4,2034-03-07
bread,97,2034-03-08
rice,22,2034-03-09
tomatoes,59,2034-03-10
rice,43,2034-03-11
onions,23,2034-03-12
bananas,50,2034-03-13
potatoes,44,2034-03-14
soda,52,2034-03-15
tomatoes,48,2034-03-16
carrots,49,2034-03-17
apples,80,2034-03-18
eggs,55,2034-03-19
bananas,26,2034-03-20
onions,31,2034-03-21
cookies,25,2034-03-22
chocolate,63,2034-03-23
cheese,7,2034-03-24
juice,93,2034-03-25
bananas,80,2034-03-26
pasta,68,2034-03-27
chocolate,49,2034-03-28
cookies,32,2034-03-29
ice cream,62,2034-03-30
chocolate,64,2034-03-31
bananas,76,2034-04-01
pasta,68,2034-04-02
juice,20,2034-04-03
milk,30,2034-04-04
apples,40,2034-04-05
cheese,41,2034-04-06
bread,13,2034-04-07
bread,30,2034-04-08
cereal,96,2034-04-09
potatoes,83,2034-04-10
bread,34,2034-04-11
ice cream,40,2034-04-12
rice,47,2034-04-13
chicken,80,2034-04-14
cheese,53,2034-04-15
cheese,80,2034-04-16
soda,81,2034-04-17
tomatoes,27,2034-04-18
juice,22,2034-04-19
pasta,22,2034-04-20
soda,43,2034-04-21
cookies,54,2034-04-22
apples,6,2034-04-23
bread,51,2034-04-24
eggs,6,2034-04-25
milk,87,2034-04-26
cookies,32,2034-04-27
bananas,76,2034-04-28
pasta,80,2034-04-29
chocolate,9,2034-04-30
cookies,90,2034-05-01
carrots,21,2034-05-02
tomatoes,76,2034-05-03
pasta,63,2034-05-04
milk,88,2034-05-05
juice,7,2034-05-06
carrots,96,2034-05-07
apples,85,2034-05-08
juice,40,2034-05-09
juice,42,2034-05-10
yogurt,84,2034-05-11
carrots,8,2034-05-12
chocolate,52,2034-05-13
juice,89,2034-05-14
cookies,51,2034-05-15
onions,85,2034-05-16
cookies,4,2034-05-17
bananas,30,2034-05-18
yogurt,58,2034-05-19
cookies,95,2034-05-20
onions,75,2034-05-21
chicken,85,2034-05-22
pasta,33,2034-05-23
cookies,57,2034-05-24
yogurt,86,2034-05-25
carrots,87,2034-05-26
milk,91,2034-05-27
cheese,41,2034-05-28
chicken,32,2034-05-29
ice cream,40,2034-05-30
potatoes,91,2034-05-31
yogurt,64,2034-06-01
bananas,13,2034-06-02
bananas,93,2034-06-03
bread,38,2034-06-04
cereal,20,2034-06-05
onions,2,2034-06-06
soda,91,2034-06-07
eggs,12,2034-06-08
bread,12,2034-06-09
apples,58,2034-06-10
onions,33,2034-06-11
yogurt,12,2034-06-12
tomatoes,45,2034-06-13
tomatoes,84,2034-06-14
cereal,58,2034-06-15
chicken,23,2034-06-16
eggs,41,2034-06-17
pasta,77,2034-06-18
potatoes,6,2034-06-19
chicken,8,2034-06-20
carrots,97,2034-06-21
bananas,92,2034-06-22
yogurt,52,2034-06-23
tomatoes,7,2034-06-24
eggs,36,2034-06-25
bread,60,2034-06-26
bananas,36,2034-06-27
bananas,83,2034-06-28
yogurt,19,2034-06-29
pasta,33,2034-06-30
bread,9,2034-07-01
pasta,36,2034-07-02
apples,81,2034-07-03
soda,79,2034-07-04
yogurt,12,2034-07-05
carrots,15,2034-07-06
milk,14,2034-07-07
juice,53,2034-07-08
tomatoes,72,2034-07-09
cookies,60,2034-07-10
tomatoes,96,2034-07-11
potatoes,8,2034-07-12
bread,59,2034-07-13
carrots,12,2034-07-14
pasta,71,2034-07-15
yogurt,31,2034-07-16
apples,18,2034-07-17
carrots,54,2034-07-18
eggs,34,2034-07-19
ice cream,95,2034-07-20
rice,61,2034-07-21
rice,35,2034-07-22
bread,40,2034-07-23
chocolate,2,2034-07-24
pasta,58,2034-07-25
cookies,70,2034-07-26
ice cream,74,2034-07-27
rice,21,2034-07-28
pasta,48,2034-07-29
carrots,75,2034-07-30
ice cream,57,2034-07-31
yogurt,38,2034-08-01
cookies,87,2034-08-02
yogurt,14,2034-08-03
ice cream,51,2034-08-04
tomatoes,13,2034-08-05
cheese,56,2034-08-06
pasta,20,2034-08-07
bananas,36,2034-08-08
chocolate,85,2034-08-09
cheese,87,2034-08-10
apples,14,2034-08-11
bananas,5,2034-08-12
cereal,29,2034-08-13
chicken,23,2034-08-14
chocolate,65,2034-08-15
chicken,19,2034-08-16
pasta,78,2034-08-17
yogurt,69,2034-08-18
carrots,54,2034-08-19
rice,97,2034-08-20
onions,29,2034-08-21
ice cream,42,2034-08-22
apples,55,2034-08-23
juice,72,2034-08-24
cookies,84,2034-08-25
eggs,79,2034-08-26
chocolate,85,2034-08-27
soda,24,2034-08-28
pasta,80,2034-08-29
apples,34,2034-08-30
cereal,45,2034-08-31
eggs,31,2034-09-01
bananas,55,2034-09-02
chocolate,93,2034-09-03
juice,86,2034-09-04
carrots,27,2034-09-05
cookies,94,2034-09-06
potatoes,49,2034-09-07
milk,87,2034-09-08
carrots,80,2034-09-09
apples,26,2034-09-10
bread,5,2034-09-11
onions,83,2034-09-12
cookies,54,2034-09-13
bread,59,2034-09-14
chocolate,61,2034-09-15
potatoes,58,2034-09-16
onions,14,2034-09-17
cookies,12,2034-09-18
carrots,36,2034-09-19
yogurt,92,2034-09-20
chocolate,3,2034-09-21
cheese,94,2034-09-22
soda,85,2034-09-23
apples,78,2034-09-24
bread,63,2034-09-25
pasta,18,2034-09-26
carrots,65,2034-09-27
chocolate,51,2034-09-28
cheese,71,2034-09-29
juice,4,2034-09-30
bananas,31,2034-10-01
chicken,44,2034-10-02
carrots,51,2034-10-03
ice cream,96,2034-10-04
juice,67,2034-10-05
cheese,74,2034-10-06
onions,80,2034-10-07
milk,72,2034-10-08
chocolate,76,2034-10-09
carrots,85,2034-10-10
bananas,13,2034-10-11
bread,94,2034-10-12
cookies,49,2034-10-13
chocolate,59,2034-10-14
pasta,49,2034-10-15
bread,33,2034-10-16
carrots,35,2034-10-17
bread,71,2034-10-18
chocolate,13,2034-10-19
cheese,20,2034-10-20
milk,79,2034-10-21
bananas,39,2034-10-22
juice,64,2034-10-23
milk,80,2034-10-24
pasta,49,2034-10-25
rice,40,2034-10-26
yogurt,46,2034-10-27
cheese,54,2034-10-28
eggs,28,2034-10-29
apples,9,2034-10-30
onions,99,2034-10-31
juice,76,2034-11-01
juice,81,2034-11-02
cheese,46,2034-11-03
chocolate,98,2034-11-04
tomatoes,10,2034-11-05
pasta,95,2034-11-06
