itemDescription,Member_number,Date
bananas,38,2034-06-04
carrots,63,2025-01-11
cereal,87,2031-02-03
yogurt,84,2025-10-11
yogurt,1,2030-04-13
cheese,73,2031-05-23
bananas,13,2034-06-02
apples,80,2027-08-05
juice,14,2024-12-19
cereal,73,2035-12-13
cereal,26,2026-10-07
carrots,27,2034-09-05
juice,89,2026-09-23
carrots,90,2033-11-26
juice,80,2036-06-18
apples,5,2024-02-10
chocolate,37,2029-11-07
cheese,68,2028-09-26
bananas,8,2029-03-14
bananas,7,2034-06-24
cookies,75,2036-07-19
cookies,74,2028-09-29
soda,32,2032-02-28
yogurt,56,2031-06-25
milk,29,2023-08-12
soda,14,2032-01-10
pasta,68,2030-08-01
cookies,99,2033-10-10
yogurt,55,2024-04-25
pasta,1,2035-02-13
chocolate,70,2033-09-14
tomatoes,5,2033-07-05
chicken,29,2023-01-15
tomatoes,49,2036-01-10
bread,61,2035-11-24
juice,64,2023-04-07
onions,33,2032-10-01
tomatoes,27,2026-11-02
tomatoes,92,2033-11-08
bananas,13,2029-06-29
ice cream,28,2033-06-08
juice,87,2025-03-01
onions,51,2031-08-20
juice,91,2025-01-06
cookies,36,2028-04-11
chocolate,87,2036-07-20
carrots,72,2031-09-10
bananas,55,2031-04-17
chicken,97,2033-05-30
chicken,14,2023-03-15
rice,97,2034-02-16
soda,6,2023-06-11
cereal,23,2032-07-30
cheese,56,2027-10-31
bread,85,2033-08-12
cookies,36,2025-06-23
ice cream,64,2033-09-22
chocolate,36,2031-02-20
rice,34,2026-12-10
cereal,2,2029-07-21
chocolate,44,2023-02-07
cookies,34,2032-03-14
chicken,22,2032-06-10
cheese,73,2027-10-15
tomatoes,60,2036-03-19
apples,52,2028-07-10
onions,12,2036-06-10
potatoes,35,2023-09-14
eggs,27,2024-07-14
pasta,7,2025-03-03
tomatoes,52,2026-05-28
carrots,19,2024-11-07
bananas,85,2034-10-10
bananas,81,2032-01-13
cereal,94,2023-01-13
eggs,79,2033-09-03
bananas,72,2036-01-17
onions,60,2035-03-20
bread,27,2034-04-18
bread,58,2029-12-24
chocolate,5,2034-08-12
apples,45,2023-07-31
pasta,93,2029-10-27
cereal,51,2023-10-10
chicken,47,2024-08-08
ice cream,30,2026-12-06
rice,32,2028-10-02
cookies,22,2033-07-13
bananas,10,2035-07-23
bananas,15,2025-12-28
soda,77,2028-12-24
apples,44,2027-03-07
rice,11,2030-09-20
tomatoes,84,2026-01-22
milk,73,2035-01-02
cheese,81,2036-04-14
chicken,27,2033-03-14
cereal,87,2034-04-26
juice,8,2024-06-18
pasta,15,2024-10-06
ice cream,30,2028-06-10
onions,32,2033-08-24
onions,62,2024-01-01
chocolate,27,2025-07-02
cereal,89,2026-09-30
yogurt,94,2029-05-09
yogurt,60,2029-12-20
eggs,81,2023-12-19
chocolate,24,2023-06-02
onions,19,2036-02-02
tomatoes,34,2030-01-30
cereal,87,2025-11-24
tomatoes,47,2024-06-14
ice cream,19,2029-08-23
apples,92,2025-02-16
bread,32,2028-07-28
milk,1,2024-04-30
tomatoes,65,2033-11-30
pasta,87,2027-12-18
chocolate,71,2030-11-06
onions,17,2033-09-15
chicken,52,2033-04-14
eggs,82,2024-05-28
chocolate,72,2031-09-21
cheese,84,2027-05-01
chocolate,81,2032-01-13
ice cream,62,2026-10-31
milk,90,2026-12-20
milk,45,2036-05-27
tomatoes,54,2025-08-07
pasta,26,2033-09-06
pasta,88,2031-04-08
cereal,80,2033-11-04
ice cream,99,2026-05-16
tomatoes,42,2032-07-27
carrots,48,2026-03-22
soda,24,2034-08-28
apples,35,2027-10-06
pasta,89,2023-12-09
cheese,87,2033-03-26
bananas,1,2035-02-13
ice cream,52,2026-03-04
onions,3,2024-01-08
cheese,38,2031-08-27
cereal,40,2028-12-20
milk,41,2033-03-13
bread,58,2024-11-10
pasta,62,2027-04-13
carrots,48,2028-09-28
cheese,49,2030-01-24
milk,58,2024-11-10
pasta,51,2025-06-12
bananas,58,2027-04-17
bananas,53,2036-05-02
apples,6,2032-12-18
juice,55,2033-01-03
tomatoes,51,2034-01-17
chicken,68,2034-03-27
chocolate,68,2034-02-18
bananas,1,2035-02-13
ice cream,41,2025-12-22
potatoes,68,2032-11-11
cookies,40,2027-05-02
milk,88,2028-06-09
eggs,15,2028-11-03
bread,38,2035-07-07
carrots,29,2031-02-26
yogurt,44,2026-01-17
chicken,68,2035-11-12
cookies,54,2024-09-12
tomatoes,65,2031-08-05
potatoes,28,2024-01-07
rice,81,2028-04-02
milk,96,2027-09-27
apples,12,2028-11-12
cheese,71,2030-08-02
tomatoes,46,2031-11-18
tomatoes,42,2033-11-01
bananas,8,2023-10-02
chocolate,5,2032-12-16
bananas,64,2030-08-27
bananas,34,2035-01-10
juice,85,2031-02-18
potatoes,91,2030-12-23
rice,14,2032-07-31
onions,10,2028-03-10
cookies,62,2032-03-08
tomatoes,88,2024-10-18
tomatoes,67,2027-01-15
milk,54,2034-04-22
cheese,29,2027-08-18
bananas,71,2029-12-29
eggs,10,2024-03-06
chicken,82,2033-05-10
apples,9,2029-05-18
pasta,45,2023-07-31
onions,5,2034-09-11
bananas,87,2028-12-22
soda,69,2025-02-18
pasta,86,2023-08-04
juice,45,2035-02-04
soda,4,2027-09-12
yogurt,95,2036-08-16
carrots,60,2025-12-27
onions,92,2031-03-09
carrots,85,2034-05-22
rice,50,2027-11-24
pasta,22,2034-04-20
cookies,96,2033-11-27
apples,35,2027-10-06
rice,16,2035-08-02
juice,4,2028-03-25
cereal,74,2028-09-29
carrots,44,2032-03-09
chicken,29,2029-10-16
soda,27,2027-11-01
ice cream,97,2029-04-05
bananas,15,2023-03-28
cereal,50,2033-03-03
eggs,9,2029-09-01
cereal,59,2035-10-31
potatoes,58,2024-03-21
soda,55,2024-12-31
soda,7,2026-03-16
yogurt,65,2027-06-16
tomatoes,36,2028-04-11
bananas,26,2034-03-20
yogurt,85,2035-10-14
carrots,50,2032-05-08
yogurt,53,2030-07-30
cheese,68,2035-11-12
cheese,28,2025-08-25
ice cream,19,2025-11-19
cereal,43,2033-02-04
onions,53,2027-03-05
pasta,49,2032-06-16
eggs,26,2028-09-10
cheese,7,2036-04-06
bananas,85,2027-12-21
milk,27,2029-12-25
bananas,67,2031-05-01
bread,37,2030-12-31
milk,84,2028-05-20
cheese,69,2033-06-06
cereal,2,2033-03-28
cookies,19,2029-08-23
chocolate,42,2032-03-15
cookies,74,2034-02-05
cookies,8,2026-08-11
pasta,97,2026-07-06
chicken,8,2034-07-12
tomatoes,19,2026-05-13
chocolate,84,2026-10-17
cereal,16,2034-03-01
chocolate,47,2023-05-17
bananas,33,2025-06-05
potatoes,63,2034-03-23
yogurt,9,2027-10-02
bread,7,2034-06-24
yogurt,92,2027-07-09
cookies,56,2027-09-03
soda,76,2032-05-09
bananas,18,2028-10-31
bread,60,2035-08-01
juice,47,2023-05-17
cheese,96,2028-03-08
bananas,78,2025-04-09
chocolate,9,2036-01-15
cereal,55,2033-02-22
soda,3,2030-10-13
cookies,20,2033-10-30
juice,88,2027-09-02
bread,63,2028-06-04
yogurt,9,2025-10-31
bananas,36,2032-03-20
potatoes,68,2033-05-21
chicken,91,2023-10-08
juice,24,2032-11-13
bread,82,2032-10-03
ice cream,35,2026-05-04
chicken,29,2030-08-10
juice,43,2029-01-05
milk,64,2026-10-29
soda,16,2031-07-06
pasta,29,2024-11-22
bread,13,2034-10-11
chocolate,32,2024-12-05
ice cream,91,2024-04-13
potatoes,70,2028-12-12
apples,54,2027-07-27
milk,90,2023-06-18
chocolate,23,2024-10-14
onions,92,2029-06-27
ice cream,28,2035-09-19
bread,33,2025-06-11
apples,65,2033-08-01
chocolate,56,2026-04-21
eggs,14,2030-09-12
bread,93,2036-04-04
carrots,35,2030-06-17
pasta,25,2035-09-16
chicken,33,2034-10-16
milk,74,2034-11-17
bread,31,2029-06-19
yogurt,87,2034-05-26
tomatoes,6,2025-08-01
soda,7,2023-01-07
chicken,18,2036-05-26
yogurt,71,2033-05-12
milk,3,2026-12-26
soda,32,2035-03-05
carrots,35,2033-06-21
carrots,4,2023-03-19
potatoes,31,2029-10-08
bread,93,2029-10-27
soda,45,2036-02-07
onions,41,2024-10-21
rice,43,2036-03-03
cookies,94,2028-04-05
yogurt,75,2033-07-11
cereal,88,2031-08-14
apples,12,2024-07-27
rice,68,2029-07-29
pasta,92,2024-04-24
tomatoes,68,2029-07-29
chicken,82,2035-10-13
juice,57,2036-07-18
eggs,35,2026-03-10
eggs,65,2029-02-23
bread,47,2023-05-19
eggs,59,2026-07-04
tomatoes,23,2023-06-29
chicken,72,2035-09-28
yogurt,55,2027-11-20
bananas,45,2027-12-01
yogurt,69,2033-08-21
cookies,80,2032-10-07
potatoes,17,2025-09-08
cookies,6,2036-08-14
rice,10,2024-10-05
ice cream,35,2026-03-10
rice,35,2023-01-11
juice,71,2033-07-20
yogurt,94,2035-10-17
chicken,19,2028-04-15
apples,32,2027-08-24
bananas,68,2026-09-08
bananas,43,2029-09-05
bananas,52,2026-01-06
apples,46,2035-11-08
juice,79,2032-06-29
cookies,10,2027-10-28
carrots,27,2030-05-25
soda,37,2026-07-30
soda,49,2029-08-18
cookies,96,2027-07-17
onions,86,2031-01-23
soda,27,2034-04-18
cheese,34,2027-01-03
yogurt,20,2029-04-25
pasta,26,2023-04-15
yogurt,41,2033-12-18
milk,58,2030-04-20
juice,42,2027-01-30
chocolate,51,2030-07-16
yogurt,39,2029-04-23
carrots,61,2024-12-11
ice cream,65,2035-08-18
juice,97,2031-08-17
cheese,70,2034-07-26
ice cream,7,2023-01-07
soda,42,2034-01-12
carrots,48,2029-09-16
pasta,13,2032-10-29
bananas,87,2027-12-18
soda,5,2026-06-14
cereal,37,2030-10-15
chicken,25,2031-02-06
cheese,51,2026-04-08
tomatoes,87,2035-06-24
apples,46,2031-11-18
carrots,34,2024-09-26
milk,25,2027-07-24
pasta,51,2026-12-16
pasta,93,2033-05-19
juice,68,2036-02-27
apples,40,2027-05-13
cookies,53,2028-07-26
juice,96,2034-12-13
pasta,83,2032-11-01
cereal,62,2024-11-11
milk,80,2036-01-23
tomatoes,38,2031-03-28
potatoes,83,2032-11-09
tomatoes,42,2029-12-19
carrots,45,2025-03-21
yogurt,10,2030-12-12
cheese,49,2033-05-07
onions,84,2031-06-23
potatoes,83,2026-10-04
cookies,46,2027-01-28
cookies,85,2033-01-16
soda,26,2031-10-17
soda,9,2035-02-07
bread,86,2025-02-03
bananas,99,2030-12-01
bananas,93,2027-09-30
chicken,25,2023-03-12
tomatoes,70,2029-07-31
potatoes,57,2033-12-25
onions,81,2030-09-17
chicken,81,2027-05-10
pasta,1,2024-10-23
onions,45,2036-03-31
cheese,15,2025-09-22
cereal,91,2028-02-02
eggs,34,2030-07-01
onions,28,2023-09-09
onions,14,2033-02-27
yogurt,8,2027-08-23
juice,14,2024-12-19
potatoes,19,2024-07-30
apples,31,2028-03-13
cereal,47,2023-07-29
milk,45,2034-08-31
bananas,57,2028-07-05
cheese,42,2029-09-21
yogurt,31,2032-07-29
cheese,35,2027-10-25
cheese,10,2023-08-13
rice,49,2036-05-13
cookies,83,2034-06-28
yogurt,93,2027-11-02
bread,66,2036-03-04
cookies,89,2032-12-10
yogurt,36,2033-05-08
tomatoes,36,2030-03-18
onions,42,2034-11-09
chicken,87,2035-10-30
rice,85,2032-08-07
milk,7,2028-10-23
cereal,62,2035-03-29
soda,85,2023-06-26
cookies,95,2035-05-01
tomatoes,14,2036-06-22
tomatoes,33,2035-09-23
onions,10,2033-08-07
soda,1,2029-04-24
chicken,86,2026-01-04
chicken,39,2031-07-24
onions,23,2035-12-04
eggs,6,2025-09-21
chicken,16,2024-09-17
onions,80,2036-07-27
onions,2,2026-04-30
carrots,79,2028-06-18
pasta,18,2031-06-30
rice,99,2033-10-10
chocolate,39,2029-11-01
yogurt,5,2033-07-05
chocolate,12,2036-06-11
bananas,96,2027-05-25
potatoes,93,2031-08-12
ice cream,66,2024-02-15
ice cream,59,2036-03-18
bread,75,2036-06-06
pasta,19,2028-12-23
pasta,22,2023-03-14
carrots,12,2023-10-07
onions,55,2034-03-19
bananas,8,2026-06-20
onions,90,2026-04-22
soda,23,2030-11-03
tomatoes,59,2026-10-18
chicken,69,2034-08-18
onions,90,2028-11-30
apples,12,2025-07-09
eggs,58,2025-04-01
onions,50,2023-07-23
cookies,67,2027-04-15
cereal,68,2034-02-18
yogurt,31,2025-10-24
bananas,85,2033-01-07
ice cream,73,2027-07-05
soda,33,2032-10-01
eggs,54,2035-12-31
milk,82,2025-12-08
chicken,78,2030-06-13
milk,43,2033-02-04
cheese,51,2031-08-20
cereal,37,2035-12-30
apples,87,2024-11-28
cookies,36,2033-12-31
bread,24,2035-03-02
yogurt,92,2027-07-09
carrots,30,2028-12-16
juice,36,2023-10-21
chicken,66,2032-07-11
pasta,81,2034-07-03
soda,46,2028-05-03
tomatoes,64,2033-05-25
chicken,9,2027-03-28
yogurt,6,2032-06-06
cheese,19,2031-11-08
soda,25,2026-03-30
tomatoes,39,2029-04-18
eggs,5,2029-06-28
potatoes,60,2036-01-25
milk,77,2027-01-25
milk,88,2035-06-27
chicken,81,2024-04-19
eggs,91,2034-01-11
chocolate,79,2034-10-21
potatoes,3,2033-06-30
soda,14,2029-05-19
rice,12,2034-07-05
potatoes,93,2031-08-12
cookies,80,2030-01-03
tomatoes,14,2028-01-15
yogurt,42,2034-01-12
rice,68,2035-07-12
milk,38,2027-01-21
juice,70,2035-12-09
eggs,29,2030-04-07
milk,9,2036-01-15
juice,75,2035-05-03
bread,33,2032-08-02
cereal,7,2033-01-11
chicken,1,2035-04-12
soda,4,2027-09-12
onions,8,2023-01-14
cheese,14,2024-12-19
cheese,39,2027-09-15
milk,8,2025-11-13
bread,66,2027-04-25
soda,24,2024-09-02
milk,89,2028-10-05
carrots,34,2026-12-10
bananas,26,2023-04-15
eggs,94,2034-09-06
cookies,42,2024-10-31
potatoes,54,2034-04-22
milk,93,2032-11-29
juice,46,2029-03-05
apples,97,2032-01-23
chocolate,3,2027-01-23
cheese,44,2024-04-20
chicken,59,2025-07-07
pasta,41,2025-08-09
juice,68,2024-12-24
chicken,25,2024-11-05
potatoes,91,2035-07-10
potatoes,57,2028-06-16
cheese,81,2027-05-10
bread,53,2025-09-03
chicken,39,2028-07-21
chicken,45,2032-03-04
juice,63,2035-10-15
apples,26,2029-03-15
chicken,5,2026-04-20
potatoes,1,2030-06-16
milk,37,2030-06-07
cheese,62,2026-07-01
tomatoes,27,2023-07-20
bananas,6,2033-10-13
tomatoes,19,2028-04-15
chocolate,79,2026-11-19
soda,50,2033-06-03
milk,30,2027-10-05
chicken,53,2023-11-14
carrots,95,2027-01-14
soda,48,2033-05-23
chocolate,71,2032-12-28
juice,99,2034-12-10
carrots,45,2028-12-05
cheese,81,2023-05-26
chicken,88,2032-06-01
cookies,7,2029-02-11
cereal,35,2034-02-10
juice,74,2032-01-15
cookies,86,2031-11-19
apples,28,2029-08-21
potatoes,62,2035-07-16
eggs,96,2029-11-29
tomatoes,37,2035-12-11
chicken,19,2023-03-06
soda,16,2031-07-06
ice cream,22,2023-04-14
tomatoes,87,2027-06-04
potatoes,75,2036-06-13
rice,25,2026-12-17
milk,63,2034-09-25
chocolate,26,2034-09-10
carrots,74,2031-09-03
rice,91,2032-10-17
cookies,87,2027-10-24
milk,93,2032-10-24
eggs,11,2025-02-06
juice,85,2024-12-01
potatoes,91,2036-06-25
potatoes,81,2032-09-20
cereal,53,2034-04-15
potatoes,55,2032-03-03
yogurt,75,2033-07-11
tomatoes,78,2023-05-03
carrots,56,2030-05-20
eggs,20,2033-03-24
onions,62,2027-04-07
cheese,24,2024-09-02
soda,65,2026-06-27
rice,30,2027-04-28
cereal,33,2025-10-23
bananas,22,2030-12-28
soda,90,2024-07-08
juice,37,2025-05-10
pasta,7,2032-03-27
soda,56,2023-05-15
rice,27,2026-11-02
tomatoes,68,2035-10-01
carrots,79,2026-11-19
cookies,7,2027-03-01
potatoes,91,2036-06-25
ice cream,13,2035-04-08
milk,89,2036-07-12
chocolate,69,2035-11-07
bananas,58,2027-04-17
ice cream,42,2023-09-18
milk,54,2032-09-14
chocolate,1,2028-07-02
bananas,13,2029-10-21
chicken,1,2023-09-11
bread,44,2027-08-13
bread,61,2029-05-17
yogurt,61,2024-06-26
soda,90,2024-07-08
carrots,14,2023-07-28
chicken,49,2034-01-02
chicken,22,2027-04-08
potatoes,42,2034-01-12
tomatoes,12,2029-03-30
milk,54,2023-11-26
bread,10,2033-06-27
soda,73,2024-04-26
ice cream,62,2029-07-13
bananas,10,2035-07-23
ice cream,81,2033-04-01
eggs,67,2028-01-11
cookies,49,2031-01-06
carrots,88,2031-09-24
tomatoes,23,2034-08-14
soda,95,2023-12-03
milk,8,2025-11-13
yogurt,6,2032-06-06
juice,8,2025-08-05
cereal,34,2024-05-16
potatoes,17,2024-11-03
bananas,21,2031-12-04
cookies,61,2025-01-02
cheese,26,2029-03-15
onions,84,2028-12-13
soda,29,2036-05-30
milk,38,2036-05-08
yogurt,62,2035-12-27
bananas,80,2028-12-18
bananas,9,2023-06-16
bananas,12,2032-07-12
pasta,75,2033-10-26
ice cream,25,2024-05-20
ice cream,25,2030-07-17
cereal,43,2035-08-20
ice cream,15,2032-10-22
apples,95,2035-01-20
rice,90,2029-06-07
potatoes,99,2027-02-04
bread,34,2024-10-10
onions,33,2031-03-27
cereal,55,2024-04-25
eggs,62,2031-01-03
bananas,51,2023-10-30
chocolate,83,2030-08-13
onions,13,2032-10-29
carrots,1,2035-04-30
chicken,89,2027-09-17
ice cream,80,2031-11-12
yogurt,20,2027-07-23
bananas,3,2029-07-26
chicken,31,2034-03-21
onions,24,2034-02-26
carrots,27,2030-05-25
bananas,35,2025-11-23
cereal,27,2024-09-21
cereal,25,2032-02-22
cereal,41,2036-04-12
eggs,67,2030-11-13
chicken,60,2036-03-19
chicken,18,2030-12-07
cookies,20,2030-05-31
ice cream,93,2027-09-30
ice cream,86,2032-06-04
cereal,84,2030-07-26
onions,57,2028-06-16
cookies,58,2031-03-11
onions,34,2023-08-14
chocolate,55,2035-08-26
pasta,26,2030-04-24
yogurt,64,2027-01-12
tomatoes,6,2026-09-25
ice cream,46,2035-02-15
carrots,43,2036-07-11
rice,88,2025-05-20
tomatoes,81,2024-03-29
potatoes,70,2030-01-12
cookies,59,2027-03-23
milk,79,2031-11-30
cereal,22,2025-06-04
soda,50,2030-09-23
chocolate,96,2025-10-16
bread,10,2025-03-11
juice,17,2024-08-28
potatoes,96,2032-03-26
milk,16,2031-01-12
tomatoes,97,2029-07-23
rice,54,2032-01-25
tomatoes,57,2026-11-07
juice,41,2026-11-28
rice,78,2035-11-04
pasta,72,2029-12-06
soda,63,2028-03-23
apples,5,2023-01-18
bread,29,2031-02-26
tomatoes,35,2023-01-11
bread,66,2023-09-12
potatoes,63,2033-06-10
rice,51,2029-11-21
chocolate,33,2029-06-14
pasta,54,2023-11-26
bread,16,2033-02-07
milk,68,2036-02-27
carrots,8,2028-08-28
cheese,39,2024-11-23
cereal,68,2035-10-01
onions,83,2028-05-21
juice,54,2025-08-07
soda,11,2027-03-21
bananas,27,2023-02-02
juice,70,2036-08-13
pasta,70,2026-09-05
bread,84,2026-06-10
cookies,4,2027-01-04
potatoes,17,2024-07-22
bread,34,2025-07-04
ice cream,96,2034-12-13
tomatoes,78,2031-08-16
soda,52,2023-11-29
cheese,35,2031-12-29
pasta,64,2026-02-26
soda,27,2027-11-01
cheese,85,2035-06-16
chicken,67,2024-06-23
bread,6,2030-10-23
yogurt,45,2034-06-13
potatoes,84,2026-05-31
carrots,34,2031-09-08
eggs,79,2031-10-18
onions,83,2034-06-28
carrots,64,2035-06-29
chicken,19,2029-03-10
yogurt,56,2024-04-09
soda,19,2023-03-06
bread,23,2030-11-03
apples,65,2034-09-27
potatoes,66,2026-02-24
pasta,58,2026-04-18
cheese,94,2023-09-23
apples,41,2030-12-14
chocolate,1,2035-04-30
eggs,34,2032-03-14
tomatoes,88,2030-03-11
chicken,27,2025-01-08
soda,97,2034-06-21
rice,51,2028-09-22
bread,99,2030-07-18
tomatoes,49,2035-04-04
rice,91,2032-01-07
chocolate,41,2027-02-13
juice,60,2026-12-05
cheese,24,2024-03-11
yogurt,73,2032-11-03
milk,2,2026-06-26
cookies,86,2032-08-11
cookies,36,2036-08-11
carrots,24,2024-05-08
carrots,88,2035-11-10
chicken,79,2024-12-16
cookies,14,2023-07-28
onions,36,2031-02-20
chocolate,44,2027-08-13
ice cream,98,2030-12-18
ice cream,59,2035-10-31
potatoes,1,2030-06-16
cheese,23,2032-07-30
milk,35,2034-02-22
yogurt,43,2036-04-28
milk,86,2032-09-19
onions,81,2029-05-30
onions,82,2023-02-25
onions,84,2026-10-05
yogurt,80,2031-12-26
juice,61,2036-09-05
cookies,3,2026-01-12
ice cream,45,2026-02-05
tomatoes,13,2025-06-27
apples,96,2036-07-23
rice,23,2035-02-08
potatoes,44,2027-08-06
apples,59,2033-03-04
apples,69,2032-11-19
potatoes,93,2032-09-29
cheese,98,2023-02-22
bananas,72,2024-07-31
chocolate,65,2030-08-06
cereal,48,2029-09-16
chocolate,63,2025-06-16
pasta,75,2035-06-04
soda,97,2028-09-27
potatoes,82,2023-02-25
cheese,66,2025-05-19
cookies,48,2026-02-28
pasta,89,2036-05-31
chicken,66,2026-02-24
carrots,93,2026-09-20
chocolate,59,2028-10-17
chicken,43,2028-10-04
cheese,45,2031-02-02
bananas,9,2030-07-08
eggs,81,2030-11-07
juice,34,2032-03-14
cookies,80,2032-10-07
eggs,75,2033-10-26
tomatoes,73,2032-08-19
bananas,92,2030-10-16
onions,6,2028-01-29
juice,46,2027-01-28
bananas,95,2034-07-20
ice cream,60,2023-05-23
eggs,32,2024-11-09
pasta,31,2029-10-08
cereal,84,2024-06-29
chocolate,34,2024-09-26
milk,88,2035-06-27
bananas,10,2028-03-10
juice,85,2028-08-14
juice,1,2024-08-10
tomatoes,38,2031-07-27
cereal,96,2032-12-08
rice,94,2034-09-22
apples,66,2032-05-24
cookies,94,2024-05-05
chocolate,12,2034-09-18
pasta,46,2027-03-20
chocolate,77,2032-12-21
bread,93,2028-05-24
rice,56,2028-05-01
potatoes,86,2035-12-29
potatoes,31,2033-12-15
tomatoes,45,2028-08-07
juice,25,2023-12-30
apples,6,2035-08-08
yogurt,39,2028-08-21
chocolate,12,2033-04-06
apples,84,2033-04-27
chicken,26,2027-10-21
bread,3,2023-02-06
ice cream,58,2035-05-14
eggs,19,2029-02-05
eggs,74,2034-02-05
cheese,41,2033-12-18
cookies,23,2030-10-01
chicken,17,2025-09-08
juice,48,2025-03-25
cheese,49,2030-01-24
eggs,19,2029-02-05
chocolate,25,2032-04-15
pasta,35,2023-01-11
ice cream,84,2033-04-24
cereal,2,2033-07-04
cereal,9,2026-03-07
rice,77,2030-05-12
juice,50,2027-04-26
cookies,82,2032-02-21
bread,61,2025-12-19
carrots,72,2036-06-29
ice cream,10,2026-10-08
rice,92,2034-09-20
juice,35,2026-01-24
bread,1,2031-06-28
bananas,41,2027-12-07
cheese,26,2023-01-29
pasta,21,2025-04-25
ice cream,41,2025-02-12
soda,29,2030-05-28
cookies,27,2027-11-01
milk,36,2025-08-17
bananas,68,2026-09-08
bread,65,2026-11-03
bread,86,2032-08-09
potatoes,21,2023-01-03
bread,74,2034-07-27
cookies,6,2023-11-23
juice,30,2029-04-28
carrots,12,2031-09-18
apples,4,2035-04-17
cereal,52,2028-09-04
juice,59,2032-01-06
ice cream,98,2029-07-01
cheese,36,2028-03-02
yogurt,55,2026-01-05
yogurt,52,2032-01-01
yogurt,96,2036-07-31
carrots,86,2023-08-04
cereal,5,2025-10-02
apples,85,2026-07-27
ice cream,10,2036-06-05
apples,29,2030-06-08
soda,85,2028-09-18
tomatoes,78,2025-01-21
chocolate,55,2033-01-04
tomatoes,55,2033-02-22
soda,99,2030-12-26
pasta,33,2025-06-11
rice,67,2028-01-11
apples,41,2029-02-22
cookies,73,2024-03-03
bananas,41,2027-12-12
cookies,97,2029-11-30
cookies,44,2033-06-02
potatoes,3,2033-05-27
juice,85,2027-11-06
cookies,47,2036-05-18
pasta,80,2031-12-26
cereal,97,2026-07-06
chicken,80,2034-03-18
eggs,56,2036-05-07
ice cream,15,2035-06-05
juice,56,2034-01-16
cheese,28,2030-03-30
rice,84,2036-04-13
bread,86,2026-04-26
chicken,69,2025-09-05
milk,92,2032-12-13
soda,70,2026-03-27
tomatoes,25,2024-03-25
pasta,71,2029-12-29
ice cream,87,2023-12-16
chicken,79,2024-12-16
apples,66,2032-08-20
apples,83,2030-10-06
chocolate,66,2035-11-25
bread,27,2023-02-02
milk,5,2029-08-10
cookies,20,2028-03-31
cereal,15,2032-02-25
milk,82,2033-01-23
ice cream,29,2023-09-20
cereal,80,2035-09-08
ice cream,93,2034-06-03
cookies,93,2025-08-13
rice,97,2024-05-06
onions,51,2028-02-16
chocolate,42,2027-06-28
pasta,32,2027-01-22
milk,54,2023-12-07
cereal,68,2032-11-11
chicken,2,2023-06-20
pasta,88,2030-08-24
yogurt,55,2026-06-12
chicken,44,2024-05-09
milk,8,2035-05-05
juice,17,2032-03-01
cookies,84,2026-05-31
rice,76,2027-02-24
pasta,91,2026-01-23
juice,43,2028-06-11
bread,61,2025-06-07
tomatoes,69,2036-08-19
chicken,78,2031-11-21
chicken,6,2030-03-06
bananas,80,2028-10-06
ice cream,22,2034-04-20
onions,47,2031-12-30
juice,18,2030-01-19
onions,41,2033-12-18
cheese,21,2029-02-16
ice cream,84,2025-01-13
eggs,65,2027-06-09
chicken,38,2031-03-28
soda,36,2032-03-20
bread,11,2026-11-04
onions,42,2027-06-18
eggs,29,2030-01-07
onions,88,2024-10-18
juice,34,2033-04-08
potatoes,52,2031-10-31
apples,32,2030-05-18
milk,21,2026-04-05
cereal,2,2029-05-28
cereal,54,2027-04-21
bananas,41,2027-12-24
soda,27,2035-04-22
bread,65,2032-04-24
cereal,93,2029-10-27
rice,28,2032-05-15
milk,9,2025-05-08
chicken,85,2028-09-18
carrots,4,2032-06-28
eggs,99,2026-05-16
chicken,9,2033-03-31
ice cream,77,2025-11-18
bananas,59,2023-11-02
bananas,76,2029-11-02
cookies,23,2025-05-16
potatoes,93,2028-01-13
chocolate,12,2023-01-06
bananas,68,2029-12-16
cheese,56,2032-12-26
carrots,32,2031-08-03
onions,1,2031-06-28
carrots,94,2026-04-25
rice,28,2033-04-30
bananas,93,2035-07-02
chicken,67,2024-06-23
apples,55,2031-03-04
cookies,10,2035-07-23
bananas,84,2035-10-04
cookies,46,2032-04-23
cereal,69,2028-06-26
eggs,46,2036-08-01
chicken,2,2025-08-15
carrots,98,2030-02-21
milk,76,2036-01-13
ice cream,22,2024-12-09
carrots,19,2028-11-27
soda,69,2032-03-28
pasta,54,2033-09-04
chicken,56,2024-02-20
tomatoes,88,2030-07-13
cereal,92,2028-05-13
rice,96,2034-12-13
milk,95,2025-04-28
bananas,44,2023-01-21
potatoes,34,2030-09-28
bananas,64,2035-07-11
soda,33,2034-10-16
bread,96,2025-02-13
chocolate,9,2032-10-30
chicken,42,2024-05-18
pasta,56,2029-01-16
potatoes,66,2028-05-07
cereal,47,2033-09-24
yogurt,78,2028-01-27
chicken,85,2033-03-15
juice,74,2023-05-25
bread,31,2034-03-21
bread,42,2027-10-11
potatoes,24,2033-12-19
bread,13,2029-10-21
soda,84,2036-04-13
pasta,25,2028-03-19
apples,23,2035-12-04
cereal,71,2029-11-05
eggs,54,2030-10-20
yogurt,26,2033-09-18
carrots,5,2024-02-10
yogurt,37,2032-03-30
chicken,7,2025-07-03
rice,92,2027-03-19
tomatoes,6,2033-10-13
bananas,1,2023-01-19
